Var1_1,Var1_2,Var1_3,Var1_4,Var1_5
-64147.3964957935,-12932.4822786357,-2059.55453451305,-766.709442164919,65.1878629
-64139.3355840744,-12895.7085062248,-2026.91745109166,-745.159947232562,65.34485725
-64126.8064175276,-12828.9417192896,-1965.64257255686,-685.334850846334,65.45311297
-64122.6959491342,-12811.705948643,-1951.60853463857,-678.650503663863,65.51777545
-64099.944156121,-12716.6137034084,-1862.60013659086,-606.491119942281,65.54371906
-64095.0132396655,-12684.0696239609,-1842.20615445123,-582.232171807102,65.54371906
-64080.4023174698,-12613.0813640905,-1784.2340250252,-528.474068575738,65.54371906
-64075.3549834034,-12573.6555203104,-1756.60212086258,-489.925139265037,65.54371906
-64055.5845043536,-12493.0714698718,-1690.99402639883,-440.633608045492,65.54371906
-64242.5063345412,-12896.4275694633,-2154.11173439858,-501.486222899032,65.54371906
-64220.9689929791,-12789.2693714362,-2057.54717135028,-427.818435758703,65.54371906
-64207.2425655698,-12705.5379697061,-1990.58309423619,-366.191033059454,65.54371906
-64191.283933395,-12662.6210289904,-1987.55888538413,-364.707295648198,65.54371906
-64186.8074515403,-12594.5623796724,-1904.1452538755,-290.684704597251,65.54371906
-64171.7785201258,-12511.5270583522,-1840.64753526297,-233.307351450943,65.54371906
-64162.2028366393,-12455.8327714261,-1804.21315333876,-199.891747059702,65.54371906
-64152.4326505803,-12398.3052146892,-1766.0679506226,-165.749317082743,65.54371906
-64149.3852794587,-12367.2767238355,-1752.31910146242,-143.115446772765,65.54371906
-64133.8550546235,-12290.9481538566,-1699.87298122514,-103.258571770442,65.54371906
-64129.35164851,-12257.7282640627,-1680.29582300108,-80.8365467321336,65.54371906
-64109.6658478293,-12161.3005770672,-1617.18864452664,-25.8142738293529,65.54371906
-64113.4795400272,-12153.370059431,-1624.26416879774,-14.8530590077867,65.54371906
-64095.4709141272,-12073.780733014,-1570.92321441213,20.0712707273953,65.54371906
-64092.3357662763,-12048.6424068209,-1561.27920442155,32.0660815433917,65.54371906
-64072.057422263,-11943.1672102081,-1498.67088272463,90.5492792833278,65.54371906
-64065.7745985748,-11918.4171266933,-1484.95756839595,93.9836146494795,65.54371906
-64046.5944053006,-11805.4501065345,-1431.54754074254,157.58683459263,65.54371906
-64042.7608061393,-11790.0993000099,-1424.41929916886,156.657586059463,65.54371906
-64027.8691707019,-11709.983145058,-1385.0894758434,199.801899628901,65.54371906
-64023.2990556252,-11657.8148650876,-1370.39866143058,236.342635241678,65.54371906
-64005.777138169,-11588.6203743919,-1331.31373431961,256.662509734566,65.54371906
-64007.4837539813,-11582.3151940288,-1335.2546594798,261.969337707572,65.54371906
-63993.0233854644,-11513.9324927244,-1299.94229047539,294.820886846539,65.54371906
-63976.0623138204,-11428.9080619548,-1264.75951842308,332.564516318684,65.54371906
-63957.0076605549,-11354.0189879785,-1228.79878031823,355.933887721705,65.54371906
-63938.0347414561,-11284.1738603897,-1207.36305796178,377.978058746581,65.54371906
-63921.8138074764,-11176.5607877834,-1158.49023189994,438.418566734923,65.54371906
-63912.2539253919,-11137.4651793009,-1141.87607178191,451.572945599312,65.54371906
-63893.8373217132,-11037.6547008425,-1101.56402833455,505.546081112105,65.54371906
-63865.0165498662,-10932.7087665668,-1050.44889390143,538.258867554094,65.54371906
-63842.7522997062,-10850.0058595545,-1015.15358421681,564.425054187788,65.54371906
-63963.6990497663,-11884.1755915295,-1205.577969639,-30.373732390634,65.54371906
-63922.2539247943,-11660.0191158479,-1096.40293244832,104.858756987807,65.54371906
-63905.4302911961,-11587.9724589763,-1058.38255026509,139.89882104418,65.58464803
-63878.641685415,-11492.0518751459,-1007.06271542793,178.632458192749,65.89045864
-63855.9309169146,-11413.7202106494,-968.408410301678,205.787373353347,66.21371695
-63851.9776106129,-11406.7853067853,-968.736447706597,197.417382756293,66.55393858
-63834.664379058,-11343.9458370887,-939.804327902844,224.751332886587,66.9106077
-63810.1628297376,-11268.9129644853,-900.390806689467,245.548885774059,67.28317974
-63797.0144875181,-11218.0703741267,-884.41420017752,264.032629271565,67.67108395
-63761.2782066465,-11099.7844283161,-827.447170559461,306.54802812381,68.07372593
-63749.2982861554,-11062.9307017105,-815.519169145311,312.804782266506,68.49049008
-63723.1178021712,-10983.2708160301,-775.452259001096,338.878872471721,68.92074185
-63708.5995769333,-10936.0115302952,-763.675531583489,349.399028051239,69.36383003
-63686.3541052407,-10863.4547975413,-728.690470340114,376.370104764324,69.8190889
-63652.5581428022,-10760.8140897273,-688.128116966351,406.180822079471,70.28584028
-63634.7201481651,-10714.6999790936,-663.938947109841,418.10777330914,70.76339554
-63628.3216692845,-10741.1458602727,-722.710812471815,359.905517788719,71.25105747
-63586.7933471752,-10560.4918776819,-612.479572228814,467.966865345752,71.74812216
-63560.101473988,-10494.0262709953,-585.132787126877,477.212084863033,72.25388071
-63536.708887837,-10428.4747965228,-556.976804299971,498.475847018332,72.76762093
-63509.8469758637,-10354.7574609741,-534.913574991209,521.189050115949,73.28862893
-63483.4707054625,-10274.784148054,-510.76156501433,542.34454957327,73.81619066
-63467.4387139133,-10232.3735990608,-499.288772801018,554.088645102732,74.3495934
-63436.1236386809,-10120.3295131937,-463.805093601659,598.165336756239,74.88812711
-63421.1941262075,-10078.5730721091,-460.61127360023,604.02553031387,75.4310858
-63369.5747446684,-9966.31417294697,-431.888351991472,616.759360136344,75.97776878
-63354.4108013151,-9939.48224311075,-400.713594055426,618.289581199211,76.52748184
-63340.4797610856,-9926.91388063246,-391.690131453452,613.69514671166,77.07953845
-63317.0217331118,-9891.62054933443,-382.119451945874,602.556699219839,77.6332608
-63346.8051191031,-10003.1981178279,-415.369493340082,555.086595276643,78.18798081
-63391.7053395837,-10175.3206074924,-475.900653904821,475.891395040006,78.74304115
-63359.4835539631,-10101.0869101209,-450.58956026865,485.069261757952,79.29779609
-63374.7173397248,-11138.0120097339,-500.400791848458,-243.971840702196,79.85161241
-63247.5992742199,-10793.4777227115,-366.911060314862,-114.319274819871,80.40387017
-63236.4863734955,-10739.4917754667,-355.747320590759,-86.7433848178474,80.95396348
-63188.5531045233,-10590.2314460847,-307.281738156001,-17.5978731059916,81.50130122
-63153.306934218,-10511.7105327172,-281.890747572785,-2.50562584061806,82.04530765
-63109.2795097998,-10432.6171511648,-250.65458445633,8.05432889329086,82.58542306
-63074.7410254117,-10306.4851865264,-223.146299780772,64.57775275057,83.12110433
-63012.4152681543,-10174.9216560453,-173.21268067048,98.6489568496556,83.65182542
-62955.2806719133,-10085.1924231216,-134.497649148296,103.403712189444,84.17707788
-62898.1741007214,-9993.98976652911,-102.41451609877,109.821892337408,84.69637128
-62859.0317719087,-9880.84231558625,-74.1414024155663,154.547605873721,85.20923356
-62810.7014184591,-9781.69967145346,-35.9546821366887,189.271329343827,85.71521147
-62782.3443719966,-9742.43922146296,-27.2764464038365,179.229061086607,86.2138708
-62692.0924088515,-9582.57304375363,28.4742115752768,207.762024281439,86.7047967
-62626.9758393718,-9441.11459665149,65.1617849583726,250.067796348787,87.18759393
-62530.1485227157,-9245.66007448779,117.743382938664,290.573216995232,87.66188705
-62478.915656663,-9148.95916310235,178.167713672555,311.980036949727,88.12732061
-62364.0301751451,-8988.93148114386,205.813211810091,332.138703132769,88.58355929
-62312.9956051195,-8916.38891907284,222.734982325997,329.035611900259,89.030288
-62171.8138713996,-8663.36542482659,282.035958671616,379.929913143461,89.46721198
-62111.6151391438,-8553.73031846836,306.080644556959,404.107548377306,89.89405683
-62007.2031820154,-8431.16285206086,348.290735065813,408.190980271848,90.31056855
-61890.0179159227,-8189.36059235557,384.31736131944,464.734658248551,90.71651354
-61795.5917273886,-8049.77126526775,412.25062296462,481.244529206906,91.11167857
-61733.369824203,-7966.42069511723,435.28876730646,488.11691687308,91.4958707
-61588.9705303835,-7738.45720685853,472.931169208261,521.687696879424,91.86891723
-61535.1643613735,-7615.27245911581,482.574800898127,553.624735068841,92.23066559
-61397.0729641277,-7392.81551259054,517.299639243364,587.412633737766,92.5809832
-61337.2202633173,-7327.58669116062,528.857126127943,585.665143177374,92.91975736
-61225.3692257418,-7164.11327881388,528.152207340217,609.404736758187,93.24689504
-61213.1022157075,-7200.42840935398,563.711540353111,579.028675481228,93.5623227
-61090.3189582356,-6967.33674663063,584.394316727258,634.472141979184,93.86598613
-61608.2454781495,-9190.79183859046,637.230790046838,-197.357576072299,94.15785016
-61380.6000192588,-8850.4143163056,627.509904263823,-117.62034438822,94.43789847
-61248.6025439116,-8553.54983674531,756.026107575492,-12.5667798421699,94.70613329
-61041.3090885047,-8274.85107498526,824.350121011864,47.4158788307041,94.96257518
-60946.9316670166,-8148.23430868049,857.512693713244,70.4040148774469,95.20726268
-60810.1101055449,-7951.84058556317,888.330633331707,108.012354882682,95.44025205
-60707.0940053302,-7786.73726460787,918.791708814238,145.439597155096,95.66161694
-60460.0486302366,-7429.1913986827,972.352951419631,216.900738421353,95.87144806
-60391.5082612394,-7379.62392154635,987.972172235892,208.717484832732,96.06985284
-60406.0966475834,-7395.99149202851,983.13222910466,193.993575682818,96.25695507
-60341.4253518705,-7337.52837456134,993.939197861263,190.909095752186,96.43289455
-60206.1495631882,-7134.52641003919,1019.14978714464,229.377524331049,96.59782671
-60045.125390763,-6943.85158743727,1050.16922190792,251.42666081136,96.75192223
-59868.1127340578,-6716.9219324547,1078.55238690451,277.884496324181,96.89536664
-59714.6913114685,-6540.51809942273,1098.96271045433,292.206309878221,97.02835992
-59593.426795892,-6404.03195259395,1130.23307134349,315.590424518064,97.15111612
-59422.2942569132,-6254.30714463859,1161.33341717224,319.005148272237,97.26386291
-59205.8141320886,-6037.65063262028,1175.92420395801,321.162532844889,97.36684116
-59041.1617818988,-5829.7461466453,1184.20877148886,341.681211889345,97.46030457
-58774.124080754,-5521.69695335841,1216.7502142141,384.651565596504,97.54451915
-58629.0909052539,-5392.30518828425,1241.62284942712,399.088901573044,97.61976286
-58383.3928437013,-5142.08871999529,1249.1941353995,400.559400446049,97.68632512
-58217.5475416844,-4974.56404686666,1230.023436055,435.472981124173,97.7445064
-57989.2115419146,-4694.9924466657,1289.18184756636,490.200196086943,97.79461776
-57707.0316161549,-4328.89110380831,1287.36790598351,548.817669750137,97.83698037
-57377.5119324474,-4008.75147940017,1302.0680607087,578.988614948745,97.87192512
-57279.9698967952,-3904.31924632621,1349.40463757892,583.449921596666,97.89979211
-56850.6546781304,-3448.67826097781,1299.8200318778,635.751241942182,97.92093022
-56751.0376624775,-3387.65837545427,1308.38415612218,631.398840450092,97.93569664
-56284.1352230041,-2912.88616898788,1298.31206464937,673.340775951492,97.94445643
-55785.1205557137,-2384.15558536725,1278.52646353185,723.206494174873,97.94758207
-55542.5907909658,-2173.00555726791,1286.81463037548,748.39103571093,97.94758207
-60141.7494731997,-7878.57936608636,1264.24650692107,-282.947067231138,97.94758207
-59127.4541856572,-6591.36593638618,1441.76607367948,2.98381654499323,97.94758207
-58566.8680678465,-5927.82321579282,1501.5427984837,118.153794685221,97.94758207
-58162.3918533383,-5496.32574616483,1546.80940316345,180.335051945115,97.94758207
-57928.4133913437,-5191.90878216205,1543.85854217042,226.780826147744,97.94758207
-57573.1401318974,-4821.23435313247,1563.48201497012,261.13190864109,97.94758207
-57425.7031663493,-4721.48364285161,1577.9558630127,253.77676807945,97.94758207
-57155.9099688376,-4432.31872917576,1582.50318455678,287.614597816093,97.94758207
-56895.0723030533,-4223.72670149985,1607.71074168753,298.53355218791,97.94758207
-56524.4101417092,-3899.56472917517,1619.71219269261,316.047574827309,97.94758207
-56621.5326941061,-4044.19424365537,1644.86594073834,288.342845100151,97.94758207
-56100.5525177605,-3595.21427879053,1664.12485226563,322.046474227527,97.94758207
-55815.401059698,-3352.94989487464,1666.24616849435,326.511241158699,97.94758207
-55447.149012324,-3069.85210568491,1674.60831671941,330.042784175337,97.94758207
-55063.6129364008,-2811.56159972448,1681.73642729853,327.640859133886,97.94758207
-54453.6717215786,-2348.16630156303,1708.17459850852,359.720429566002,97.94758207
-54089.1630331589,-2095.27444337617,1708.55893111836,351.864838706302,97.94758207
-53423.9547838089,-1548.30621327726,1700.65876829509,395.452557824334,97.94758207
-52990.1258485289,-1182.48324309439,1675.11409790601,418.933639059084,97.94758207
-52291.7733198424,-633.536702338311,1653.53444684778,465.344969056096,97.94758207
-51776.2911779567,-265.965553849915,1646.60697547749,476.084822284898,97.94758207
-51283.9823405147,183.657774020111,1608.63664967589,527.164131932728,97.94758207
-50773.1598847467,362.245824353641,1635.47332191562,480.874038164987,97.94758207
-51091.705466508,38.7995793701117,1699.87341237834,445.72222327121,97.94758207
-50534.4438036097,395.899316772932,1703.83385942459,467.969265363655,97.94758207
-49753.8516851945,938.885127560143,1665.74709178963,493.519186166894,97.94758207
-49069.328689289,1357.40186960272,1645.27266498642,498.800843545104,97.94758207
-48937.0748393755,1532.60771816755,1610.46906052662,514.696757257999,97.94758207
-48723.1760117698,1509.54864130412,1656.16140585625,469.629538596938,97.94758207
-48461.7872609761,1700.22836455529,1643.69005399563,485.583104249753,97.94758207
-48023.3535835337,1898.24344754524,1657.53616456789,485.144324530348,97.94758207
-47704.023138585,1932.78555507561,1706.635066723,460.346691695527,97.94758207
-46787.9218758915,-692.51855108516,2718.88380891842,-201.476238394111,97.94758207
-45695.2891437446,348.210020635155,2534.06549460662,-42.8716486088941,97.94758207
-45191.0656417699,654.068815823477,2512.67462281696,-18.4459265087876,97.94758207
-43314.0658911019,1813.7769415411,2377.84231007124,66.9523875487132,97.94758207
-42205.6187213926,2464.12925414453,2310.92959511794,102.881338217115,97.94758207
-41675.5960663932,2760.10586172295,2389.47967318835,101.855662580868,98.04939711
-41400.8527619958,2829.27106139893,2281.17086261564,103.605367012554,98.16385952
-41422.9168156286,2665.85367230517,2345.29615047451,64.8913124895604,98.28908463
-41097.3941215334,2730.05505494092,2361.65486409126,46.7609768664224,98.42538882
-40488.6793204896,3084.83891834003,2366.79150755194,57.3098239928606,98.57308034
-39159.9849827103,3656.76980174694,2265.6121975408,53.1545274011614,98.73245902
-38573.4357197198,3971.67177955476,2215.94188966679,58.5827787275885,98.90381609
-38267.3200928065,3869.57925002471,2282.04105448183,6.18212019225274,99.08743402
-37138.1129786429,4334.61339638409,2242.97363770771,1.92683219428085,99.28358632
-36645.7179270286,4416.92883045729,2263.76173021882,-13.1731734683561,99.49253735
-35830.1799086661,4863.39735068492,2192.63218350631,1.98907648202415,99.71454217
-35177.1850893626,5407.40984395119,2086.03781279721,78.8848506980069,99.94984642
-33790.369493642,5972.85112001046,1812.76742402684,77.2658437551879,100.1986861
-33942.0788315964,6022.63994317736,1995.10324046243,97.2051854601147,100.4612875
-32211.5397472846,6792.45569991426,1888.06847684254,126.846617947431,100.737867
-31355.2324467472,7145.43410088817,1839.59179784835,108.307952393435,101.0286311
-30102.2118723921,7517.48042686816,1730.31705704484,105.579797138701,101.3337761
-29462.5769252421,7653.58515413988,1801.79953520827,61.8941597919214,101.6534881
-27693.3052407966,8549.36273888573,1628.49995170411,124.707882467676,101.9879429
-26805.3736855871,8758.33655218152,1625.45750143728,106.671427988131,102.337306
-25565.220217704,9292.21835202234,1472.1364140937,128.500837544028,102.7017323
-25175.4985547348,9620.11778152333,1453.83674628564,151.411391366536,103.0813662
-23208.720752926,10631.1150907045,1234.562533061,225.615486419564,103.4763417
-21558.2170876816,11410.9727203321,1025.90164686402,242.762500679543,103.8867818
-19130.2178916184,12615.619207362,742.549722388988,326.417628104907,104.3127991
-16381.0943883327,14068.981953564,357.634711057622,404.773486077531,104.7544953
-14343.2377988884,14726.2817708194,224.670406071664,419.753944866389,105.2119613
-22332.0069120464,8005.58421008773,2510.50018517547,-224.506658772493,105.6852774
-20156.3318662062,9205.89975011881,2060.60276738195,-150.592941085674,106.1745129
-18266.6911249095,9947.42024642093,1911.37500654971,-122.847380306356,106.6797264
-15589.1234036181,10669.0476464898,1795.5782602373,-126.545943848568,107.2009656
-15521.5532809226,10467.0633455509,1896.44824950119,-165.498776818595,107.7382675
-15022.5008424157,10305.7124823127,2000.69214111815,-213.162638083348,108.2916583
-13749.9752318684,10661.0731444516,1930.98039328869,-223.107966970847,108.8611533
-11851.5751386483,10931.1892540532,1962.70640463341,-259.871669625974,109.4467572
-11150.0932801609,10833.4455540217,2037.97359171933,-320.224326806615,110.048464
-9540.08589007787,10986.0386736338,2067.6754438854,-364.489212838542,110.6662571
-8712.32452883333,11071.0288548821,2093.128994395,-389.281868494689,111.3001091
-7207.01039955472,11558.1834059265,1984.23845347734,-369.145762980718,111.9499823
-5345.3708175227,11983.1853728843,1904.22159781647,-405.866840696315,112.6158284
-4325.05709201782,12699.5207641573,1681.6474021142,-351.666641661911,113.2975887
-3725.08568062896,13152.9898136432,1544.28068162637,-312.357485924437,113.9951942
-1328.22475289772,14216.7567302289,1246.27262410739,-241.420039265479,114.7085656
-375.823331543453,14886.4451905656,1027.29893161569,-163.946294450854,115.4376137
1217.59255132554,15707.7586181881,786.932280482147,-103.197591844345,116.1822389
1828.07318786052,16015.6289109936,692.28145496246,-102.279776850188,116.942332
3022.00433674834,16731.3177746636,478.518303039347,-42.8683129832047,117.7177737
4248.73630251455,17355.1205033925,270.497807204614,1.22682698981937,118.5084351
6032.67263521241,17857.9444300269,186.625233344743,28.6513782803919,119.3141778
7662.76629455253,18502.8192303788,2.16622971043767,55.4790760192043,120.1348537
9864.54945382871,19020.5161265414,-90.2337014110682,41.3293633548473,120.9703056
9622.28059881122,18735.9946574142,60.3051371707369,-0.320122494531639,121.8203669
12782.938829818,19622.5284696231,-305.433404566863,1.04882132702251,122.6848622
13625.1448025205,19590.4929837173,-144.267335720461,-41.5992087414342,123.5636069
15498.9066353264,19910.4131066307,-179.134225066077,-59.5246291437953,124.4564079
19477.8702380313,21250.3434149017,-588.445849346025,11.0935653096319,125.3630635
24976.6857173932,23115.4948400265,-1197.56546917362,75.2127586120848,126.2833633
28062.9188862774,24199.4697445055,-1571.53577553589,135.175289703863,127.2170889
30825.9633680777,25292.352391385,-1952.51847457712,180.252393976139,128.1640137
23190.1682498374,18458.6273794958,763.40651964961,-540.296458709328,129.1239033
29335.5986708253,21748.8060964616,-450.894433774255,-284.77108403087,130.0965154
34069.0312422283,23427.9526801516,-1043.68730880204,-198.965251738738,131.0816002
38167.7920765753,24772.1479500747,-1514.36071346007,-124.45824891727,132.0789007
44480.4406888578,26885.4809047957,-2278.89994298293,-17.0425234633094,133.0881525
56179.9256630128,30552.1267424111,-3667.89695100937,157.068673171212,134.1090844
67666.6728544814,34222.9765040598,-5124.17514367967,297.030416046693,135.1414183
73389.1068196474,35549.0241495692,-5660.22701673902,352.703231004394,136.1848696
67713.5379968607,33033.6724140366,-4347.36413698994,167.757242166868,137.2391473
73597.5028840202,34435.122943879,-5180.33153314728,208.94784693562,138.3039542
66269.3403544068,30921.3556329346,-3700.29316647232,-33.9363655217369,139.3789872
67090.8323824462,30913.4703358361,-3677.18218327316,-41.4226097388349,140.4639374
71861.6912867583,31528.013019922,-4090.17776917891,-64.8321369216621,141.5584906
72988.997173173,31522.1467939077,-3867.35000738021,-123.5969932636,142.6623269
70749.3268668631,29964.6794191112,-3208.83251118521,-250.396226616722,143.7751217
75543.3824344702,31016.2814013667,-3599.30506401709,-207.847261207212,144.8965453
79041.5915680656,31794.2138913418,-3877.30916468228,-147.127675743261,146.0262635
81392.6565470066,32361.1916622513,-4112.57413125953,-170.573390781993,147.1639376
85277.8165088813,33661.7351786099,-4620.72663257072,-96.6873618620013,148.3092247
92477.0529722118,35992.2116398587,-5567.12499418734,13.4872893862638,149.461778
92507.9048027216,35936.3517129216,-5517.30747059528,1.22063882655028,150.621247
92613.0947062521,36155.15391659,-5600.44854938919,29.3273595640486,151.7872777
91225.4800618802,35529.5681610344,-5327.53635026127,-29.4634057078988,152.9595127
95192.9995098021,36716.2155120395,-5782.82993734439,34.3738641563255,154.1375919
94705.3264517487,36773.2075262475,-5849.3106409277,-27.8939713543632,155.321152
92518.3326511262,35950.4435085589,-5450.60958539784,-43.4342735742509,156.5098275
90476.7956215799,34935.5215082185,-5006.72740226358,-123.160402111634,157.7032503
94919.7106250412,35556.5347101686,-5647.23472574433,-77.4826071262755,158.9010505
92872.0697087322,35104.5713357472,-5040.38366721141,-143.338647630835,160.1028562
102712.12526125,38021.9190924091,-6271.31044215026,23.2742839858425,161.3082938
103817.806355218,37992.0149673168,-6219.24467849223,9.96325642285842,162.5169886
99422.1696812856,36550.9540616259,-5583.82095235206,-93.4518375971437,163.7285644
81417.1074262874,21967.2943223504,675.944855541755,-1056.56028885652,164.9426445
87116.7370759567,24030.9954375185,-158.58471726896,-899.746787615645,166.1588513
92068.6255716658,25341.1943200405,-669.435042817766,-835.99202344061,167.3768067
100103.732556383,26974.6740288313,-1307.35558943126,-749.097391634814,168.5961328
100474.621871586,27176.020014492,-1139.13120971976,-762.293258977513,169.8164512
112026.24656167,29797.2457596632,-2442.59282341225,-552.352824691239,171.0373842
117394.108224656,30967.1587281977,-2930.05128736923,-503.907782145816,172.2585545
128822.256695609,33168.0106862939,-3880.51729692581,-394.511612196169,173.4795854
138650.974075113,35243.5864887892,-4856.57586229671,-200.448213976493,174.7001014
131595.23525396,33397.2852201541,-3848.20302518797,-329.880005129421,175.9197281
128501.840256259,32578.9401327057,-3449.21654492724,-386.261787797018,177.1380923
121727.513708395,31291.9994728385,-2937.19516071187,-536.13006677507,178.3548229
109438.238138803,28131.6503406821,-1610.01166076647,-750.346408876279,179.5695503
108126.431233139,27559.6164036423,-1318.28025092838,-802.4715287052,180.7819071
113430.799905258,28888.9827004872,-1863.89655056619,-737.614903419779,181.9915282
116489.557807846,29506.2006839799,-2061.51509177809,-671.25489004455,183.1980513
117754.889112987,29293.9421298883,-1930.59756592716,-685.170383039903,184.4011164
114527.299007053,28519.0238208081,-1441.27566503524,-752.052600037226,185.6003667
108985.327972308,26359.5247008668,-476.665097975438,-935.712427679948,186.7954486
91024.9223267365,22663.0351208769,918.346724953208,-1244.13115507379,187.9860118
62110.6778582102,16181.9939599747,3222.59088772345,-1742.41239347846,189.1717095
47020.0952163498,12468.5062111753,4456.84239032845,-2000.80900517469,190.352199
39042.3781325868,10950.5523330613,4871.78881935859,-2104.52617938826,191.5271412
40051.8905314519,10981.5080554977,4898.72735337051,-2130.08568438187,192.6962013
42193.400172137,11379.3146405548,4821.625795081,-2113.13521964879,193.8590491
44736.9376455576,11809.4385132599,4729.78587418595,-2090.75871669764,195.0153586
48230.0252948414,12553.9502693805,4519.27159536659,-2050.12821018592,196.1648089
-64575.8748827362,-14879.741271655,-5180.83401057122,-1961.30768939506,32.31711361
-64520.1447781903,-14424.4887979078,-4325.39703695556,-1757.25845993829,37.914879
-64442.1665081493,-13933.8188061889,-3507.36148520254,-1317.86510923133,43.08790971
-64399.4402192529,-13724.986984704,-3184.49931929991,-1153.02591953595,47.8590723
-64360.2202709041,-13699.9655773588,-3067.80915905102,-1352.0664421871,52.25032922
-64351.8626256621,-13649.0101393169,-2996.13587215837,-1286.67693279211,56.28276562
-64341.8799463065,-13591.7120888728,-2916.02854799705,-1218.82238903872,59.97661561
-64338.763158507,-13558.2994539401,-2875.76505817442,-1170.91989575213,63.3512879
-64378.7286859353,-13577.4847305084,-2968.12143322344,-1038.47476786651,66.4253909
-64380.7983594352,-13574.8385177477,-2972.29492256944,-1018.38568092074,69.21675719
-64368.0691746777,-13511.0317445375,-2888.03711903092,-968.676881349343,71.74246752
-64355.7290007207,-13440.0980923076,-2800.20511615392,-896.058806342,74.01887416
-64160.2830508264,-13306.2153338484,-2360.39094158591,-1526.61730011359,76.06162381
-63969.9916087109,-13056.8069338235,-1903.60299352787,-1690.66287084222,77.88567991
-63755.0478968412,-12849.1258518576,-1513.38065624423,-1892.09473532455,79.50534445
-63508.6188541737,-12672.5483056465,-1163.91864904076,-2125.74700252407,80.93427925
-63186.4194946834,-12483.9545893701,-790.776552167259,-2350.30378131623,82.18552678
-62828.0876313865,-12327.478280444,-459.774194759989,-2601.17851808482,83.27153045
-62396.3138450258,-12170.503005875,-119.828244983688,-2853.24641767698,84.20415441
-61884.3713449894,-11993.1942876252,241.431986562162,-3064.46076487597,84.99470288
-64350.5198329036,-13592.0175735952,-2849.59166002939,-1206.92846380221,85.653939
-64296.383497512,-13426.6239519249,-2589.7325122213,-1118.82607494463,86.19210327
-64281.546482276,-13372.8443803261,-2513.59862103002,-1079.69272186537,86.61893145
-64262.4525186726,-13322.1432914211,-2438.93072361911,-1073.3050649911,86.94367205
-64239.1255023437,-13251.7500633912,-2338.82498399146,-1039.12374544343,87.17510345
-64219.1211675946,-13182.914778389,-2246.6864785298,-990.090913583856,87.32155046
-64216.8992559452,-13178.5200252388,-2244.4205924661,-1001.60030459534,87.39090058
-64206.6571778879,-13148.0595551877,-2203.73390975655,-989.741070884385,87.39090058
-64192.915447972,-13114.8715192767,-2158.44640421657,-989.435122224655,87.39090058
-64176.178904169,-13061.6180648809,-2090.43443442529,-956.734674364091,87.39090058
-64164.4156298579,-13036.3935342253,-2057.61243916625,-965.988543049886,87.39090058
-64164.3904268511,-13035.8390900469,-2056.77632201528,-972.158593472909,87.39090058
-64112.2099055976,-12480.2091158634,-1759.86722815376,-311.566841587758,87.39090058
-64190.2215493318,-12732.5468740433,-2023.29304649824,-450.131839511959,87.39090058
-64199.7568115759,-12753.8418088417,-2052.7476030736,-456.531635870671,87.39090058
-64186.1196432558,-12706.3327908063,-2009.66547080738,-442.024857597832,87.39090058
-64169.3213448812,-12631.9071735923,-1947.3514655714,-395.479504897947,87.39090058
-64171.512566888,-12623.254098176,-1944.52400371891,-377.400866702769,87.39090058
-64161.7980500925,-12577.3483169619,-1908.33941618908,-349.012517831582,87.39090058
-64158.529579131,-12549.4694016306,-1892.55730656244,-325.919547099845,87.39090058
