162.1727923,202.089311,230.4408981
163.0032119,203.259123,230.5992333
163.8507685,204.4289351,230.7575685
164.7134478,205.5987472,230.9159037
165.5889811,206.7685593,231.0742389
166.4748318,207.9383713,231.2325741
167.3681819,209.1081834,231.3909093
168.2659177,210.2779955,231.5492445
169.1646147,211.4478075,231.7075797
170.0605234,212.6176196,231.8659149
170.9495527,213.7874317,232.0242501
171.827255,214.9572437,232.1825853
172.688809,216.1270558,232.3409205
173.5290036,217.2968679,232.4992557
174.3422199,218.46668,232.6575909
175.1224141,219.636492,232.8159261
175.8630988,220.8063041,232.9742613
176.5573244,221.9761162,233.1325965
177.1976604,223.1459282,233.2909317
177.776175,224.3157403,233.4492669
178.2844153,225.4855524,233.6076021
178.7133868,226.6553645,233.7659373
179.0535319,227.8251765,233.9242725
179.2947081,228.9949886,234.0826077
179.4261663,230.1648007,234.2409429
179.4365275,231.3346127,234.3992781
179.4365275,232.5044248,234.5576133
179.4365275,233.6742369,234.7159485
