flute2TestX_1,flute2TestX_2,flute2TestX_3,flute2TestX_4,flute2TestX_5,flute2TestX_6
-0.0055463971111233,-0.0066391092630082,-0.00212671663839801,6.0867706452554,3.90769302493116,0.0974184858930183
-0.00375124083062665,-0.00423790190139045,-0.000516117112514153,6.12706835516953,4.00433732345534,0.0979609001496319
-0.00549577797433957,-0.00624378778621774,-0.00138996288629712,6.21243393852075,4.14653730519866,0.0977067014398671
-0.00270650318953794,-0.00297721237120937,0.000405126075727577,6.25459288445568,4.23753184062353,0.0962907681356515
-0.0020482419942456,-0.00204738476410213,0.00139626375330013,6.34053022420215,4.33312391535308,0.0974034179772119
-0.00515945968131774,-0.00569853336860056,-0.00113280402046713,6.35175625005703,4.40843620427038,0.0952253532046095
-0.00291848024371558,-0.00325316501878941,0.000386360319603063,6.44377324510196,4.50593293261337,0.093974401656394
-0.0028799742733592,-0.00311849763716314,0.000563582206652442,6.49692842155199,4.58776921743571,0.0960450946047048
-0.00409286740722153,-0.00422488538126404,-0.000269638010081876,6.58568786295934,4.69623437421591,0.0948097990465561
-0.00309229836098471,-0.00352891762967558,0.000441216173077091,6.62384375085507,4.75894370160254,0.0952843559317417
-0.0205592250813099,-0.0257828056362699,-0.00968458601515354,5.94494186741357,3.69335640877097,0.10123393986945
-0.00281025063388117,-0.00295814104084206,0.000757688659455311,6.64965013863298,4.82685319038325,0.0946358968278598
-0.0039145395018832,-0.0042273672402943,-0.000306129335266701,6.71464959463033,4.90642805030415,0.0947587252514775
-0.00250772191089362,-0.00251777612614048,0.00102467272503432,6.80360769865624,5.00540542882026,0.0949927135437831
-0.00383757134260868,-0.00414780912091317,4.29879105048059e-06,6.85241612115023,5.07098236264841,0.0941040143323436
-0.00299567956713554,-0.00302849113330388,0.000630810571601924,6.90522459863771,5.14832541482084,0.0940747430323357
-0.00443056916646535,-0.00465474426936383,-0.000554544169997828,6.9214318089621,5.21285518093269,0.0944882014303259
-0.00326345899621643,-0.00357739891507498,0.000426261567215202,6.98723911656104,5.28666565163877,0.0956683821853528
-0.00354729862139683,-0.00383302267289506,0.000203062549846182,7.0318674353424,5.40700701378602,0.0943343967186989
-0.00199339102710091,-0.00225894329309957,0.00121988613072194,7.10038552493738,5.48520446823045,0.0955115372352539
-0.00420464673049868,-0.0044497209239007,-5.67409356990665e-05,7.08910801833279,5.53971158052368,0.094030167445661
-0.0125357647982042,-0.0156048033141408,-0.00744634139664756,5.97615762243249,3.80595943097518,0.0990483525107006
-0.00329594395011303,-0.00355008752096852,0.000132822186565536,7.18611729177305,5.63412706038948,0.0940606675297228
-0.00346192904959243,-0.00386747119632039,0.000218803224190524,7.19695876406033,5.70323910924902,0.0940653490596145
-0.00179294574842782,-0.00162362914895745,0.00144147546802334,7.25659465129188,5.78070781874278,0.0940193853126702
-0.00378547481961957,-0.0040776000291524,0.000105117156183953,7.30029739086075,5.85361229593327,0.0952092458640069
-0.00269331564333684,-0.00298450301596207,0.000664277605285107,7.3646136969813,5.9145260676688,0.0956423611586044
-0.00333946476856638,-0.003498524898886,0.000370590086043784,7.39937254624794,5.99939580131962,0.0951049031722658
-0.00344351523548232,-0.00369042302048106,0.000403464556881266,7.48431515527158,6.10583560900912,0.0959339355215079
-0.00251035004282143,-0.00258275478780589,0.000896595236793667,7.53564808487763,6.18808915523243,0.0960855017401944
-0.00272989357095646,-0.00280353699947583,0.000766872535837192,7.60975419676835,6.26352809316528,0.0969653091456075
0.0263124285577663,0.0351611964496343,0.020691556268017,6.79375079582664,3.4210375484441,0.095874912903096
-0.00672146070847367,-0.00797042024314748,-0.00296416605507515,7.03305056684275,3.82406586498796,0.0937133877004057
-0.0028053086459126,-0.00302799203611991,0.000340200737160074,7.07934336715401,3.88399431867367,0.0943876104259437
-0.00350634503310348,-0.0036503875368513,-6.23795355025691e-05,7.14240276493076,3.98647437609071,0.0953478672942631
-0.00318391762910315,-0.00293772523292103,0.000392346067108604,7.1742409622087,4.07826945032916,0.0952696006742765
-0.00297536159873822,-0.00315389769935225,0.00027106343989461,7.28004583973415,4.19108759510058,0.0959534628235946
-0.00303070037509512,-0.00307954478125529,0.000615958178942728,7.3326883474393,4.29163099844586,0.0965912465646689
-0.00295225487157986,-0.00302217047339538,0.000379386244736513,7.39090081390472,4.36828839843964,0.0992047612971482
-0.00253646533457881,-0.0023960720876717,0.00114214759290059,7.41813689366843,4.44390888792692,0.100098644369007
-0.00408666645400319,-0.00431437438194668,-0.000116027688788226,7.52793186261332,4.54748326869881,0.100437497436646
-0.00189179114679694,-0.00185930479480147,0.00121713314437265,7.51849892456455,4.5917833407763,0.102724282967109
-0.0186497315479066,-0.0233047136359079,-0.00860918571050928,6.91048194671065,3.59779258999298,0.0940815109887636
-0.00365235482312621,-0.00401482987120714,8.0133259199152e-05,7.61024593249537,4.69121060786977,0.100884373490353
-0.00291710236277849,-0.00261776547100722,0.000801764341537171,7.63569000601169,4.77029020093637,0.10177832328348
-0.00363090708850622,-0.00430320930571234,-7.93861724979016e-05,7.73521789784109,4.88591093402994,0.102799686897007
-0.00219577511567704,-0.00185361681218236,0.00126687838102214,7.74101189755816,4.95643766179996,0.103820617581092
-0.00365629355658592,-0.00388288801231648,7.87730821437264e-05,7.84554564502461,5.05226368075358,0.105696732288127
-0.00348230954874547,-0.00360343335913665,0.000206261099221347,7.88334375028458,5.10274965620875,0.10537985975138
-0.00255981201678616,-0.00259775308395798,0.00103909670168315,7.92873869517533,5.18698486345387,0.107235269058907
-0.00314985229856113,-0.00317538127844557,0.000382045313258644,7.9878840577737,5.26445134020339,0.107123447546705
-0.00273578345371276,-0.00275150493289887,0.000626562464398817,8.08659650937592,5.38219399393927,0.109021599945316
-0.00296424132326229,-0.00311004876183192,0.000654760766530538,8.10626238964845,5.43415453994961,0.109706973715962
-0.0115413046055091,-0.0139307441211602,-0.00624316832766501,6.95961371987632,3.69722237013666,0.0943517593208937
-0.00245598505101209,-0.00223760616145633,0.00104303289868516,8.22995262971246,5.54139948987944,0.110662556604288
-0.00327347029741249,-0.00355245766681975,0.000404156224558016,8.21121138618139,5.5727424441584,0.112447747006088
-0.00257368147736485,-0.00271615662837201,0.000790407514371868,8.31570432659462,5.69239799841475,0.112321451673152
-0.00328098375734833,-0.00317498531467578,0.000408670944004523,8.32033781254695,5.75221252054805,0.113184711780591
-0.00253538236403548,-0.00254206754257199,0.000987493126218548,8.41068671462781,5.86040211962429,0.11495246751712
-0.00329256941319775,-0.00348514473486863,0.000448712180090281,8.44836182580915,5.93618914840722,0.116078746312883
-0.00330209702432655,-0.0035533943051532,0.000236425735504802,8.46948279766967,5.98603884338489,0.114680007094682
-0.00238503682822587,-0.00257268345912529,0.000895416931890515,8.41113042193324,5.98390767936711,0.114928330453759
-0.00294881787595554,-0.00294938241815273,0.000642408045636862,8.44576680309769,6.05705797028868,0.115815076008323
0.019501437157042,0.0261484776947822,0.016296022814305,8.16553275726913,4.84564855878826,0.106651518701065
-0.00521207438782745,-0.00620622988965438,-0.00144739042702103,8.49018463796832,5.25708433165481,0.105257480594089
-0.00352282323638629,-0.00380689673979739,-2.68797411109233e-05,8.54668152460945,5.33891533381512,0.108644995613979
-0.00220410812287934,-0.00221090793159204,0.000954869856306786,8.66398511147042,5.48890001138617,0.108835133104094
-0.00356385017896402,-0.00370243372881051,0.000189965297334624,8.68785871836338,5.59098285761005,0.107711877032652
-0.00249184557934998,-0.00248503130025531,0.000904877206690707,8.80043651817595,5.68388562913968,0.110762113516804
-0.0021699456029012,-0.00195669990933814,0.00118456029011785,8.84771448776063,5.77338821849501,0.109891908431551
-0.0037639580103886,-0.00405982975714556,0.000203842702129389,8.92776843164446,5.87903607462403,0.109025445777018
-0.00284982500216185,-0.00305855714396245,0.000613835069657776,8.98604582258086,5.9647724664,0.10957026083553
-0.00199813700527015,-0.00179981688902656,0.00160050378292695,9.10712677474162,6.05230932545017,0.109734994693426
-0.00332114900341078,-0.00355706082450282,0.00035414095692605,9.1735884088725,6.17385494014088,0.109557242974697
-0.0150234943399998,-0.0183493203909967,-0.00672178975065097,8.30618505541847,5.03305020608671,0.104077199583741
-0.00303786464357599,-0.0030831519412745,0.000582669241067771,9.26880813122156,6.28917453255495,0.11027140957568
-0.00305291607137982,-0.00321238317969626,0.000569664485717672,9.30394903586287,6.36894783922255,0.108523587008947
-0.00239300671348239,-0.00212866448031831,0.00126136250079489,9.3990130045332,6.45420209489718,0.111012491256122
-0.003035633296523,-0.00320844637736485,0.000447663453716704,9.44065031561443,6.53486286111605,0.109191436374959
-0.00272607099143209,-0.00272978376172991,0.00095793100321863,9.52043876422324,6.62941586653973,0.108420155038762
-0.00282450929342782,-0.00302905526250257,0.000759471146227146,9.51876891172939,6.66774037717052,0.107268456679725
-0.00282874967130022,-0.00293108185305079,0.000813017418822478,9.61244199922017,6.76098538305993,0.111902042925928
-0.00111085002184259,-0.000708150736900202,0.0018033154760536,9.74914063412506,6.88540505828524,0.113040664014902
-0.00333857558258589,-0.00345167984054829,0.000587841804207444,9.74022145772751,6.91021550103981,0.112568438201071
-0.00830124189770687,-0.00984329211830716,-0.00373142146449519,8.39529556348388,5.15320464531473,0.103112996350568
-0.00369625838414285,-0.00397951377663231,4.97015176835266e-05,9.8360847862812,7.03961424974158,0.109937366525358
-0.00339393870415556,-0.00369662108023454,0.000440661762027877,10.0153454765634,7.17617594784574,0.107843432458025
-0.00240695026416465,-0.0022542858444161,0.000987488613590811,9.90214219347788,7.15196350428128,0.110627336491165
-0.00301744652162821,-0.00319545114973944,0.000597235887904964,9.94263263000619,7.22437622535621,0.108263419700449
-0.00273780212873516,-0.00271012492769863,0.000940728798043402,9.97476667258741,7.29172807844532,0.10797129805481
-0.00291694439891456,-0.00288016991749985,0.000782166857892157,10.0549784689214,7.37272236791784,0.109224680835566
-0.00322787599539238,-0.00335270469001122,0.000417552598150568,10.1711556932575,7.49088903964269,0.106353815613946
-0.0029963357291444,-0.00311162598036315,0.000829031039332875,10.3547941408081,7.65227459727159,0.109422237799798
-0.00261418856794326,-0.0024893399120611,0.000890941201103322,10.5221846944442,7.79185942976267,0.105759847608992
-0.00296628748048309,-0.00314954411168924,0.000698931632685578,10.7060142843487,7.95247808413102,0.105244363417867
0.0188736986786058,0.0244603831271634,0.0145000839196367,9.79520613384504,3.49870814111201,0.10047163743088
-0.00426604514810381,-0.00568756401443937,-0.00165425146920252,10.8464324713101,4.11378543953169,0.105954255566128
-0.00358524527650919,-0.00477616418953889,-0.00126377098446537,10.9614935128608,4.20288178789007,0.103075285316096
-0.00231057606190245,-0.00275615455607639,0.000197850508503865,11.0705680013094,4.2763073254561,0.103287162607578
-0.00382519530807213,-0.00489316659789886,-0.000883245900004056,11.0768158413777,4.33285413672245,0.104901250969171
-0.00263173712500904,-0.00354845826977556,-0.000202685770320331,11.1921305340671,4.4123697701024,0.102744107285538
-0.00298626548254695,-0.00386545621299625,-0.000307444335476363,11.1572217500272,4.39143522756166,0.100062543133198
-0.00219941920272373,-0.00294396398692749,0.000162350135185578,11.2205859179419,4.45411030596546,0.104043163797575
-0.00331238159332175,-0.00429637277994676,-0.000541782864623448,11.3599011629783,4.54089579751364,0.102600397339393
-0.0027717481884058,-0.00358025815217389,-0.000305353260869574,11.3442411911231,4.53259082427537,0.100215398550724
-0.00272546457739616,-0.00394443281040871,-9.41901648897132e-06,11.4634263960084,4.60199582085203,0.101856288297476
-0.0155645393233883,-0.0203410363062138,-0.00800840531168369,10.4150772587853,3.84341259294992,0.10758940029671
-0.00273650010693436,-0.00366259709411594,-0.000348687892756226,11.5870473605416,4.67738157816902,0.102348428520073
-0.00297069375542813,-0.00417565103515379,-0.000338420054656485,11.5845705236929,4.68184718009813,0.102874731151015
-0.00232579741820912,-0.00316029415112813,6.33517746966294e-05,11.7526341825467,4.7880123579901,0.103630130000226
-0.00347922755456007,-0.0043482924075642,-0.000500459788952307,11.8351349457813,4.85513536459897,0.104912048291497
-0.00285296500619037,-0.00395672201587647,-0.00033259139902411,12.0424983932343,4.98292828271793,0.103785712985215
-0.00204212227432057,-0.00283251240497108,0.000338025219647655,12.1307517321437,5.04256573951837,0.104369212910273
-0.00305372077573419,-0.00414042663560331,-0.000325882984629104,12.2772901768245,5.12812344493687,0.103250402701053
-0.00300029588088289,-0.00393731422094563,-0.00051902514077102,12.3795586504189,5.20845321668041,0.10751820122631
-0.00176745911789345,-0.00254614488108676,0.000304535273336489,12.5702042238773,5.31564208580692,0.105774278872416
-0.00340284043061659,-0.00444324828732044,-0.000518287548080206,12.6048330928375,5.33710628854952,0.107702269158113
-0.00848924310402879,-0.0110302321560206,-0.00465392280880573,10.6324367463575,3.97851968912387,0.108594969194506
-0.00217644943042645,-0.00282046367204219,0.000242394303353717,12.7625671104272,5.42949281089794,0.108710587421116
-0.00273278762411623,-0.00346010298061029,-3.29610795208978e-06,12.8948078423696,5.51822969410846,0.111064779447581
-0.00349976344927351,-0.00466734144277749,-0.000633714847197329,13.0066969830684,5.59970083611585,0.109625995105217
-0.00279944394896348,-0.00376396043027978,-0.000249167288545899,13.07661422708,5.63374193680495,0.113099097213372
-0.00243189699898967,-0.00336589206557257,-2.02934563956936e-05,13.2477103619963,5.74014399297307,0.115924319379588
-0.00301551739049287,-0.00374198526098261,-0.000183800736495692,13.3623554797919,5.80234256608209,0.113027730109377
-0.00241418540412385,-0.00315268922897698,0.000148306916590444,13.6308385825517,5.98322004395967,0.116143924604202
-0.00336534977925447,-0.00436368394702112,-0.000451900232124176,13.7504728414729,6.0517779026899,0.113168066997402
-0.00271120485656038,-0.00364258864860928,7.36766419105506e-06,13.9762934232561,6.18330963757827,0.109393940221346
0.01643203799576,0.0212620897668028,0.0130155131156342,11.9679467640823,5.52146029825214,0.113015331143601
-0.00450521435266498,-0.00551493780087179,-0.0014653240997734,12.5589391613355,6.04206599841655,0.112255826333841
-0.00301991943009306,-0.0038985410929285,-0.000227116098049501,12.6047247877643,6.13615180371894,0.111937792748703
-0.00345786827437153,-0.00458972130588101,-0.000453108861335461,12.7269993766352,6.24872083721989,0.113690310544873
-0.00292982504050831,-0.00384324649079687,0.000161345968285157,12.7817117173703,6.32932515429571,0.114992394450815
-0.00233208651295282,-0.00293509253318408,0.00051297102735268,12.9274508620807,6.47703838750633,0.114468431327042
-0.00339609532822537,-0.00419898720585292,-6.26148834331233e-05,12.9595617322148,6.51284500063696,0.112985754454288
-0.00215973572414046,-0.00274491278077033,0.00071149126441703,13.0668786671464,6.62450830756903,0.11497614049786
-0.00270774333867211,-0.00343628057658705,0.000372911509900992,13.1062812226995,6.68490271458211,0.114670864880602
-0.00336026470173267,-0.004009721507926,-7.17689412385854e-05,13.1862650885904,6.76376468580325,0.115223317054964
-0.00256450196356819,-0.00334339917998841,0.000540047234850037,13.2254529130432,6.8234715749046,0.115286744663324
-0.0125410142652379,-0.0155909448729325,-0.00544687734625624,12.2301964007007,5.75424973494412,0.111910536254634
-0.00287123504598261,-0.0039341090386199,4.72112378672729e-05,13.3499291626661,6.92502082755043,0.113768153005361
-0.00294591790297623,-0.0037316100846455,0.000277723673432254,13.3674298079548,7.00917928005823,0.113933198325292
-0.00230234346559883,-0.00306566254095377,0.000696268656716418,13.477741772843,7.09772705223884,0.111913109756095
-0.00360359774105908,-0.00418066976414,-8.62301989997677e-05,13.533686533272,7.1786938643634,0.111700558364313
-0.00295226721623971,-0.00391701811134311,0.000183351758588216,13.6402269308985,7.2592889034471,0.113864185399007
-0.00255469286887818,-0.00315829188037881,0.000580092569415689,13.6719720471312,7.33388132091185,0.113667728590474
-0.00319489266872841,-0.00387728306348916,0.000302351282517736,13.8106633754775,7.44866765508457,0.113097921593592
-0.00288179328043101,-0.00414579389924291,6.69636357018048e-05,13.8346049068142,7.49484135210397,0.112411236895749
-0.00232634922657539,-0.00308288544942363,0.000687808607562668,13.9616341353527,7.61562673104663,0.110915426168554
-0.00319913616937998,-0.00409341932195213,2.64110067859475e-05,14.0003222661672,7.66526169334471,0.111209649597894
-0.00825411186456106,-0.0107773358212352,-0.0042392072088472,12.3702518044872,5.8898179447504,0.111356810631227
-0.00358103399652482,-0.00450654549093455,-0.000101962282688768,14.2020399188523,7.8181881680813,0.109831099951783
-0.00297866309990127,-0.0037510270373555,0.000126197072886668,14.2135689172774,7.87114915812511,0.113711287629601
-0.00260871789717963,-0.0032185184508419,0.000655642147771191,14.3386326322714,7.97739345655209,0.111138717074908
-0.00331298609688944,-0.00456655061778959,-0.000222804742075677,14.3707549548319,8.04039378342094,0.111615427674246
-0.002754220047787,-0.00335739219478895,0.000597282967345539,14.493862901354,8.1468917146433,0.111829860052334
-0.00312766015534353,-0.00390550163579361,0.000243112148554631,14.5903444585501,8.22728398651324,0.110268793425883
-0.00315953060723985,-0.00418076988926886,0.000196410144880592,14.9239098371655,8.46773598508161,0.112348652763188
-0.00308813984564619,-0.00380043997200179,0.000323633950566792,14.8940166989374,8.48516782568384,0.110717427072821
-0.00240433690875843,-0.00313895939663564,0.000739194119199026,15.1491529699682,8.66335934386855,0.108890421863767
0.013067249614827,0.0171493925855902,0.010652312628675,14.1056451863601,7.68485053924217,0.113665392603764
-0.00454683520122263,-0.0057826668364748,-0.00122446055600029,14.8215143457536,8.25809938323265,0.116540039844256
-0.00290612696346399,-0.00365557735285685,0.000285233112275317,14.9421111829259,8.41075137573336,0.11503342724885
-0.00338526603001365,-0.00397068667576171,0.000290272851296031,14.9762233287858,8.50691365620739,0.119418358344699
-0.00338807566126252,-0.00420497431393873,7.18663687781361e-05,15.136596239688,8.6802313702115,0.11602664161005
-0.00343556202652592,-0.004189212184635,0.000118588620697503,15.216658807471,8.74384429328662,0.122265354778531
-0.0029831223820384,-0.00356889611746642,0.00048628437991223,15.327951897653,8.85411597626687,0.115308935369852
-0.00296554108772602,-0.00342224224060273,0.000687281048963136,15.3518391796104,8.89598527284145,0.122522015668928
-0.00328088685780873,-0.00385699395075944,0.000379017464963108,15.5593665093287,9.08422940231315,0.115255069482056
-0.00392450880889855,-0.0048769666986769,-0.000242052421024839,15.7313608530819,9.21574356115258,0.118290887079517
-0.00152247998544396,-0.00160522652838429,0.00141925491266376,15.8306376910479,9.32108413846435,0.114695874272192
-0.0121152656886383,-0.0149227475606046,-0.00467809516025771,14.4472357438963,7.98720087268833,0.110190034462559
-0.00347068624862286,-0.00392349015287402,0.000317994336650613,15.8435070837393,9.34072111191032,0.118586844093994
-0.0047167859909392,-0.00546630830262198,-0.000599572779981699,16.0248363465646,9.49130016666271,0.117944160935185
-0.00330298922314773,-0.00387211074364375,0.000302443329405919,16.1221476369625,9.60463108046021,0.114983054548428
-0.00273423970108952,-0.00330941958827085,0.000580020818276447,16.328097518625,9.78007811853688,0.111385438115624
-0.00406593711733939,-0.00469049840904226,-2.29198057165454e-05,16.2649396209925,9.7177682709772,0.117487256405931
-0.0027425001478812,-0.00316737422134857,0.000690973786350326,16.3104069235704,9.80547805215431,0.117871384304568
-0.00385363339554354,-0.00451334795500882,-2.68820866311666e-06,16.3329998683142,9.8405774244963,0.120940300879567
-0.00316094910210873,-0.00359541143331474,0.0004782387814625,16.4325142224701,9.9448577979779,0.115034917740549
-0.00400248653317273,-0.00482417892129006,-0.000132936336568398,16.6646245516739,10.1259302134236,0.1151917312544
-0.00734573084656832,-0.00933484179326682,-0.00305077321810335,14.6427587069306,8.14202192335452,0.115799703149607
-0.00255655097219697,-0.00322473196438309,0.000893453570779576,16.5357905460658,10.0508513174632,0.118053057423218
-0.0036067363161481,-0.00423751987281398,0.000208875766522814,16.7221086804451,10.2352417987736,0.113059990915282
-0.00299685503104006,-0.00351327167798429,0.000598882193376906,16.7971538668099,10.2838689171476,0.117095696262443
-0.00394537484238368,-0.00459527310302757,-0.000182793985770142,17.0657280805175,10.490879292058,0.112668388876494
-0.00318482635537505,-0.00374310702773579,0.000416082387863996,17.1363202090657,10.5575279816431,0.116298942834764
-0.00256070321708619,-0.00303296728302076,0.000769934420410227,17.2821255114161,10.6623736580305,0.113042861108707
-0.00399024086189793,-0.00462590880551793,9.01889951499999e-05,17.3801645722812,10.7464912054015,0.11323122560215
-0.00168284172792782,-0.00214036228983184,0.00127517923429654,17.4467520243467,10.807598965536,0.11577588889293
-0.00465484403494491,-0.00556563538876432,-0.000365397996261758,17.5923468750141,10.9394064141453,0.111236378354533
-0.00227789653698166,-0.00276364694859595,0.00082213711988211,17.8505655262751,11.1285741997399,0.111029454303982
0.0100615098322914,0.0138248296069814,0.0090069613169174,17.5448546358731,9.39685861701838,0.112718599000844
-0.00466272017035758,-0.00562115455492712,-0.00113214999112721,17.6064295477607,9.70578774007729,0.108639068493397
-0.00365424549334354,-0.00410310028846244,-4.73187555162031e-07,17.7933428835321,9.86873385474961,0.109247090351519
