Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38,Var1_39,Var1_40,Var1_41,Var1_42,Var1_43,Var1_44,Var1_45
3.2981633290267,2.97222936405397,0.600217354830607,-0.00202728879557855,-0.00601437787108811,-0.00711321508039042,0.121593592987367,107.676124939675,422.820662498246,59.4582963283749,-5.34428332480987e-05,-0.00011298383417223,-0.000171907069556597,0.00240731903534585,2.80954649477599,3.81856344111119,2.28589623105199,3.17140731372789,3.02580902726086,3.052952448547,6.88786369944155,4.18008742081992,6.32217950354799,4.1358477745342,0.0838244694057312,0.0810636823022081,0.0861862098809908,0.127863244276183,12.548,26.644,12.828,0.382,0.359,0.384,0.354,16.705,39.805,23.294,0.774,0.728,0.8,0.359,57.21680745,49.90154413,47.19153732
3.11066223784344,2.67016009861017,1.54237710350495,0.0173888357926328,0.0233061068634106,0.0308227026689057,0.119272468648397,85.55078212714,317.561660929449,97.784803441472,0.00039692554912198,0.000530923676448776,0.000759352225423358,0.00230076396909949,2.88267813423011,3.77178188157102,2.19071368953339,3.11660663527144,3.0983700859769,3.04768424036936,7.03133411027813,3.86985883856779,5.8189961772663,4.18644764238039,0.0896327127843323,0.0880354966172942,0.0944390790992614,0.12560400011236,12.041,26.165,13.28,0.413,0.412,0.402,0.299,15.299,45.29,20.789,0.801,0.736,0.769,0.304,58.47209617,51.49328539,48.67851721
3.21120581096419,2.84358392742576,1.67484905042421,-0.00738517378605497,-0.018390943474106,-0.022176962523947,0.12081200059222,89.5205764968247,351.159149045688,118.379860093018,-0.00020255596595615,-0.00042647712138778,-0.000570604448281429,0.00230915307902159,2.81627834717628,3.73105346987557,2.18937171559221,3.12240287636798,3.07683241864294,3.0634418920201,7.14200781048681,3.94509099013559,5.94009459870332,4.42738558265651,0.0885543249799091,0.0865560017400136,0.0916637525621574,0.12657483672331,11.536,26.133,13.804,0.37,0.343,0.323,0.295,14.663,38.389,21.913,0.79,0.708,0.746,0.3,59.59213275,52.9404401,50.06411807
3.29650014122708,2.95201188997735,1.77608123024502,-0.00640512900984111,-0.0114020982312986,-0.0142928826021654,0.122340523212803,94.1980468871283,377.126620728892,134.79510982645,-0.000144732202273085,-0.000232791924297788,-0.000334914881633754,0.00246205408276356,2.85533100702725,3.80327457453023,2.19924433728721,3.11815217724626,3.07595687974162,3.08731397013907,7.50356316927998,4.02151457401362,6.06405918366004,4.59294189553443,0.0872473143168296,0.0844190482588933,0.0893056670275758,0.128641111573989,12.225,26.071,14.644,0.408,0.347,0.364,0.303,15.501,38.133,22.848,0.807,0.695,0.753,0.308,60.58610902,54.25299511,51.35537927
3.40380650906953,3.05362898124178,1.87496434548139,-0.0021938363939001,-0.00555758247378741,-0.00684353646882526,0.125073247221709,100.396793137651,397.868853190478,152.022624430299,-3.95327214981451e-05,-0.00010657864616917,-0.000157379725607817,0.00259684058560544,2.84810323457712,3.81754841667715,2.19136866180437,3.10847197048265,3.04748806553778,3.07018075988815,6.83696171367334,4.12120590799248,6.16952646493175,4.76034636866283,0.0854244938462087,0.0819735038604948,0.0872071272650387,0.131345460795082,12.472,25.268,14.658,0.419,0.366,0.38,0.291,15.812,37.081,22.993,0.82,0.707,0.765,0.296,61.46281844,55.44047554,52.55899557
3.47689474956793,3.15938686899441,1.97580538565555,-0.00221784412583841,-0.00613931152444319,-0.00707896692845692,0.125764849955672,106.372012520492,417.175892838527,170.338310715933,-4.57111303876707e-05,-0.000131413646229416,-0.000188006666992041,0.0026732705694477,2.9126010278459,3.84052176994296,2.19519109302223,3.13057769430991,3.07492826865096,3.06387556412983,7.14864223142761,4.20291154433413,6.25010764102958,4.92985268543352,0.0862832635610242,0.0826718908510667,0.0879299423697613,0.132312963115109,12.506,26.901,14.959,0.445,0.343,0.406,0.322,15.868,39.855,22.978,0.846,0.737,0.845,0.327,62.23066801,56.51195964,53.68132888
3.60695724788883,3.26739648687616,2.093847967618,-0.000319082629604095,-0.00388142871215309,-0.00408738481377667,0.127078411706231,115.861945992872,456.238600044721,197.936316748404,-9.36761703994959e-06,-9.52902999408957e-05,-0.000137106473129934,0.00275643530423508,2.93710431779303,3.87560987220418,2.19100903565132,3.18118957699711,3.14125277241378,3.07045120799774,6.95540481497908,4.33374571115926,6.4437115968561,5.15952342790047,0.0872745716184916,0.0837995216233291,0.0891001193387246,0.133693996861355,12.935,27.698,16.341,0.43,0.362,0.384,0.319,16.131,40.045,24.841,0.844,0.736,0.797,0.324,62.89769001,57.47609342,54.72841962
3.81328433435475,3.46578172543282,2.24976929772218,-5.25642808752559e-05,-0.00345323905621182,-0.00398507328760057,0.129921857965174,132.943395703751,520.828844726341,235.793849280823,-3.87974801448254e-05,-0.000110827406381652,-0.000176014079721299,0.0029431462040344,2.96251748495784,3.90399594817792,2.16816017786997,3.09806137932258,3.05207968578743,3.03094998288137,7.3100162405332,4.54847598418679,6.71557196520703,5.46219734318151,0.0915058368183421,0.0877745533038503,0.0937084314056903,0.136582798563658,13.372,29.711,17.207,0.405,0.394,0.379,0.322,16.329,42.649,25.947,0.881,0.783,0.832,0.327,63.47155339,58.34110474,55.70599795
3.92969361675433,3.59166137343286,2.37283639516441,0.000141873302924088,-0.00310885929616719,-0.00335971735565334,0.133652792838003,143.930250409677,555.469420288047,264.928196475264,-2.35312132244214e-05,-0.000100378050995171,-0.000149433788361759,0.00324553505556565,2.96085756199473,3.96851769560586,2.17877482830366,3.06214449711664,3.0411282375657,3.00514602816022,6.92811735087922,4.67478608120962,6.84687892911852,5.64862011954126,0.0934564458617911,0.0896990617640348,0.0961003217078308,0.140836452865851,14.004,30.134,17.39,0.426,0.382,0.376,0.322,17.331,42.646,26.858,0.861,0.771,0.794,0.327,63.959575,59.1148173,56.61949457
3.4952816459941,2.9378809636658,1.83557225257773,0.0142332704363145,0.0200921903365139,0.0270487287946131,0.121811027248419,259.840308029005,676.438967061661,177.691806962769,0.000304572861870996,0.000459443387111776,0.000760279852677877,0.00240944214440249,2.67075409706989,3.90863437263864,2.27189382258624,3.11819515891243,3.02405688705323,3.02733880445199,6.21262847191581,5.36617394353421,7.65541380967797,5.04727391065983,0.0920618832581286,0.0899424001919975,0.103050328442848,0.128103379245893,17.376,32.084,16.101,0.442,0.389,0.437,0.292,22.541,55.303,24.891,0.948,0.797,0.89,0.297,64.36873051,59.80466414,57.4740514
3.52766332040798,3.00589097942991,1.93570046656577,-0.00653308497586573,-0.0168092050471492,-0.0204483643332407,0.117896083892287,255.301834150957,660.00878251272,194.565655360768,-0.000182687356533265,-0.00037763093385244,-0.000614209682587509,0.00217511012612522,2.64006134159981,3.97379821123137,2.25625405126275,3.11312858514477,3.00815542794411,2.99950352989052,6.60738133859779,5.34818773975973,7.50430325010838,5.17849186912876,0.0915900973962604,0.0894859525833169,0.101401673618037,0.1238669331995,16.648,33.263,17.419,0.396,0.354,0.424,0.323,21.511,50.353,26.874,0.83,0.784,0.934,0.328,64.70566514,60.41770086,58.27453188
3.60233993114162,3.08798128556526,2.05113730932991,-0.00548166836051704,-0.0102643704920822,-0.0130740160371066,0.115086569930647,261.382702333492,672.643759845367,217.917843867058,-0.000181140600128942,-0.000258272652251777,-0.000448234430928958,0.00204012136900582,2.5913053338986,3.98034792984267,2.24548683924665,3.13079262078745,3.05544990572715,3.02234416484668,6.74256140277968,5.40673331874195,7.52503527111684,5.35308884419355,0.0916302291088238,0.0888473964791252,0.100936443171272,0.12105378973138,16.807,32.69,17.233,0.401,0.391,0.423,0.294,21.901,49.279,26.21,0.869,0.823,0.943,0.299,64.9767041,60.96061858,59.02553109
3.70045431696095,3.2210366530616,2.16738647228283,-0.00215425110102554,-0.00599705646480076,-0.00715152261862633,0.116125380262632,270.820802769305,705.790354146783,244.330378970486,-9.3791654154775e-05,-0.000159572688684191,-0.0002464875100694,0.00210411297725832,2.57319428897988,3.95947984729866,2.23714320751061,3.15497106821855,3.07209271735984,3.04689134964568,6.18402077864157,5.484138075699,7.62381369242486,5.53014000463201,0.0936126421629532,0.090331447953518,0.101950765645858,0.122274622677327,17.101,32.714,16.97,0.397,0.388,0.444,0.287,22.169,50.166,26.205,0.842,0.809,0.971,0.292,65.1878629,61.43975654,59.73138559
3.77468950078956,3.29909877440424,2.27724312284668,-0.00159529769595176,-0.00501442273184037,-0.00583212657909842,0.114582561728394,276.378368714227,699.144172466355,263.76594512341,-9.25867732154395e-05,-0.000143209592722689,-0.000228684970853972,0.00202312611911442,2.53749555066407,3.97469436211928,2.19685916785323,3.14649056987806,3.0723481071032,3.02111772162405,7.46712482900036,5.53863407523052,7.58224674998047,5.66111761316702,0.093405468679716,0.0902216674913468,0.101886763604486,0.120516694786936,16.473,32.581,17.306,0.397,0.382,0.443,0.284,22.028,49.685,26.12,0.837,0.776,0.907,0.289,65.34485725,61.86111439,60.39618301
3.856492842774,3.37906318072052,2.37049168238493,0.000311360612183619,-0.00303530898159058,-0.00319692564101416,0.115955672241611,284.681720451272,729.597200470836,292.657071665056,-2.87285528559459e-05,-7.72911315630304e-05,-0.000119571700471773,0.00202262647983679,2.52750457567927,3.96901638903387,2.23510893411846,3.09077550206499,3.05150769645773,3.00613617326734,6.17437913992485,5.60558082318291,7.6801757695474,5.83406615353381,0.093006337843861,0.089656021018272,0.101404862763071,0.121462230049206,16.963,33.4,17.591,0.397,0.385,0.453,0.271,22.074,49.627,27.356,0.822,0.775,0.919,0.276,65.45311297,62.23036422,61.02377139
3.91006123044071,3.4170405361757,2.42714063397214,-0.0016137444372667,-0.00540063791989664,-0.00627989071920759,0.114129705892908,287.59431729422,725.043322954027,302.557327267769,-6.0893566855979e-05,-0.000121253916007214,-0.000205394434041237,0.00194944288543929,2.48885694609381,3.99921187754154,2.2187332237077,3.08994710461359,3.03241025982702,3.00012404240234,6.44881670351019,5.63549789221013,7.66272766785326,5.89065057075568,0.0925516747310035,0.089187915427829,0.1014777932442,0.119689343408996,16.8,32.792,19.391,0.397,0.384,0.426,0.28,21.714,50.204,28.737,0.822,0.816,0.896,0.285,65.51777545,62.55286224,61.6177683
4.0267870185462,3.55243118826511,2.56535828400511,0.000423016647711505,-0.00315650550296866,-0.00321248891794355,0.11634747955976,304.110313053101,768.017924885914,343.320684522014,-2.03562856349689e-05,-6.90630784072294e-05,-0.00012553390440327,0.00205387791923328,2.46991172036303,4.07664262716598,2.21378782236766,3.07993333623171,3.01526728758581,2.99719563119876,7.10468796531373,5.75033839011194,7.77059571063353,6.12669137556618,0.0920266147437804,0.0889123306945908,0.101367351402355,0.121893731646394,16.788,34.096,19.193,0.418,0.411,0.434,0.288,22.002,50.943,28.29,0.834,0.778,0.908,0.293,65.54371906,62.83366026,62.18156971
4.08492667958655,3.59791093346252,2.65140605709876,0.000198266580534021,-0.00338262632787828,-0.00364925172265284,0.113933484962674,307.12042305299,768.825304291481,363.458452079531,-3.8402236999354e-05,-0.000104541608320773,-0.000183583122631354,0.0019224463159679,2.44117140470762,4.10343715172999,2.19841932032316,3.07765390409301,2.99418651967161,2.99594840956488,6.98491826017986,5.78155794206595,7.76026934797306,6.23203224783904,0.0934556112400459,0.0902231473544726,0.102921913998608,0.119263152842205,16.98,32.584,18.731,0.402,0.387,0.43,0.29,21.5,49.833,28.406,0.832,0.791,0.931,0.295,65.54371906,63.07751676,62.71835863
4.16702952047705,3.68877958880112,2.75849441982784,-0.000202154112212747,-0.00383026957764527,-0.00432288833831396,0.115761609490996,317.219302431161,792.414683553487,398.690195183535,-3.67614942271767e-05,-0.000117047110398252,-0.000182736418550994,0.00203686346935293,2.4296411439185,4.14661377757148,2.21106909383064,3.10839882006432,3.0262226717793,3.01235425881046,6.75053279266067,5.85421308089326,7.8125951633074,6.41347328576067,0.0939787132011948,0.0907476566159403,0.103539399211295,0.121408035115243,17.718,33.724,21.464,0.481,0.391,0.438,0.286,22.402,50.803,31.556,0.944,0.853,0.961,0.291,65.54371906,63.28890784,63.23111352
4.21236105279212,3.76884756316395,2.83989323589577,-0.000200078954923933,-0.00356517370083257,-0.00404120908699394,0.110779940066035,320.128286772456,816.096154562653,418.945322543524,-5.28563663957084e-05,-0.000123590617660783,-0.000196605013404394,0.00180826434257476,2.42682878426418,4.14904769877522,2.22153441433557,3.10160873275131,3.04147776056453,2.9999391767707,7.41677268455121,5.88311308747936,7.88322158844123,6.51276167068738,0.0955043691494219,0.0922789972745612,0.1049351055307,0.116322725107044,18.409,35.165,22.176,0.434,0.421,0.411,0.281,23.832,53.761,32.776,0.866,0.824,0.907,0.286,65.54371906,63.47203771,63.72261651
4.309374547737,3.87516576923939,2.95525709610166,-0.000373063731533985,-0.00405774171131387,-0.00466603151830352,0.112799107803357,334.532836298087,848.700067967349,458.42009317711,-3.82250762222864e-05,-0.000107701496177903,-0.000190470376681834,0.00186886160114342,2.38209102500129,4.17904010202135,2.21293132130929,3.09731710390785,3.03902449861111,3.0045078187727,7.21769461372523,5.98281684562763,7.96815049826655,6.68782190908801,0.0945529348125887,0.0912267636485702,0.104463247197373,0.118099373092009,17.689,34.12,20.425,0.403,0.369,0.425,0.282,22.4,51.843,29.983,0.843,0.758,0.92,0.287,65.54371906,63.6308491,64.19546132
4.13278816851179,3.25239947401668,2.27176029677288,0.00908904081970959,0.0120687900143816,0.0164163467009557,0.122690382211547,180.220768316137,624.723417487666,326.264921736589,0.000213200879713802,0.000290617291526474,0.000426673159049466,0.00235296562098769,2.8555949252762,4.1540831452022,2.19629424210311,3.20722116398058,3.17834172207034,3.09712991159977,6.56868884041548,5.02635934426124,7.20609829976088,6.1486250116612,0.0913355436123532,0.0884261992268673,0.0981411008598131,0.12809114038408,14.513,34.876,19.478,0.472,0.416,0.446,0.28,19.173,55.637,29.47,0.889,0.813,0.888,0.285,65.54371906,63.76903326,64.65206107
4.25804991817795,3.38278724472641,2.41949342957699,-0.00320187854468831,-0.0107503911766684,-0.0129642897173216,0.119495859579903,194.584933694953,667.677488549858,374.334967726493,-0.000136140956206147,-0.000295839374623956,-0.000469797892774999,0.00218219785950837,2.79998173133536,4.19930573107096,2.16660504070513,3.17000536170667,3.12191912754495,3.05703855686303,6.79834538143972,5.16620924210974,7.32117964398757,6.4134232558162,0.0934203606452722,0.0905910570754582,0.100339461534727,0.12478267866854,15.698,34.505,21.086,0.396,0.386,0.424,0.264,20.335,51.004,31.791,0.89,0.808,0.9,0.269,65.54371906,63.89003975,65.09465581
4.36504389317252,3.45219418819809,2.53878535042405,-0.00418940775354949,-0.00925325603379912,-0.0114156208977559,0.115104188601301,203.11642205449,688.573233679173,417.291630847777,-0.000123785199026887,-0.000213428531001206,-0.000372204592309176,0.00197934862184329,2.79598061607141,4.31019125561499,2.16421004886874,3.11459285919514,3.11364344463259,3.10168555654607,7.72760646904814,5.25469217459499,7.3686189495151,6.63617549175397,0.0934301308439071,0.0903293981654801,0.100376906028152,0.120428623228757,15.265,35.744,21.653,0.38,0.393,0.436,0.281,19.752,52.858,33.859,0.833,0.775,0.886,0.286,65.54371906,63.99708603,65.52531985
4.51610900350668,3.62763107219991,2.68567687698846,-0.00233040105896286,-0.00561923782541051,-0.00667760618657253,0.116492487401591,216.608979840015,694.3658758658,454.821804215245,-0.000102278003571677,-0.000149713038303802,-0.000237233382633939,0.00192432409742945,2.78096554086744,4.16417317031547,2.08221055007492,3.14906249504824,3.12022490183911,3.12874087284407,8.418731648661,5.38831642783284,7.40960355431089,6.82640644432607,0.0932672984981141,0.0899844572941087,0.100580018318727,0.120429075846674,15.318,32.627,19.658,0.394,0.377,0.448,0.275,19.519,48.402,29.672,0.846,0.793,0.918,0.28,65.54371906,64.09316671,65.9459689
4.49481793712318,3.60314729130776,2.72070248349125,0.000420690676141262,-0.00275562105225382,-0.00288049095607237,0.11616527149727,216.581099458157,716.613297875867,474.872549624875,1.99498088528211e-05,-4.03938719270383e-05,-9.00139130060298e-05,0.00198863490073683,2.77880631818395,4.27624783889128,2.11462014716349,3.1718515213305,3.11161816038442,3.15243884676895,7.34833107624395,5.38196008366237,7.47963442773368,6.90741966483378,0.0904089557544636,0.0870650325249212,0.0976315096582592,0.121140224402897,15.376,34.569,21.473,0.436,0.439,0.461,0.272,20.026,50.966,31.882,0.859,0.81,0.889,0.277,65.54371906,64.18106257,66.35836702
4.57652729602468,3.70999522403574,2.82357105478919,-0.000432955049484547,-0.0042088297095443,-0.00468758652514998,0.114722505723539,226.393795990501,750.676421871192,517.112901893819,-7.35095061402021e-06,-7.96908841761459e-05,-0.000164834535015525,0.00191510585553842,2.75408502756311,4.36244085943774,2.13499817213747,3.18128891974241,3.11732431595357,3.10241820445941,7.78065158576248,5.46839228468945,7.56884255592443,7.09014031937386,0.0901784362622767,0.0869737836061589,0.0976139793184491,0.119629407421819,15.235,37.649,21.595,0.407,0.407,0.401,0.274,20.1,54.03,32.501,0.874,0.816,0.873,0.279,65.54371906,64.26334943,66.76413333
4.65321046873948,3.79322350646728,2.92843748570915,0.000628231971126922,-0.00288166961823847,-0.00286977964087964,0.113952278688154,232.567541181051,768.473290087768,548.863947473442,2.78167526731548e-07,-8.05771013382953e-05,-0.000150091215458764,0.00190224546314886,2.74397023161051,4.41364075067352,2.12273559800712,3.22308771101328,3.16815011898684,3.08262391691846,7.62931928495554,5.52780590820036,7.61523460411446,7.21187700686552,0.0917577827961715,0.0884122879937813,0.0993989516230477,0.119042701152607,15.258,35.469,21.817,0.465,0.409,0.446,0.259,19.405,52.405,32.426,0.895,0.863,0.891,0.264,65.54371906,64.34240665,67.16474862
4.71863897570453,3.85271932621096,3.01061669517404,-0.000501723875451099,-0.00430627222008291,-0.00475275148432391,0.114176099474328,238.774031095557,784.186416963359,581.703822661074,-3.99385382163044e-05,-0.000130826677626336,-0.000218499923894257,0.00193767920825766,2.75856182470062,4.41660083088898,2.13392358405188,3.20493091280929,3.18625097186891,3.07401186663467,7.43335126745481,5.58443820609236,7.65815344503498,7.33044354129826,0.0932241471226267,0.0899271297966654,0.100953718047441,0.119519428229053,15.444,35.646,22.241,0.426,0.384,0.433,0.28,19.535,51.505,32.423,0.845,0.842,0.916,0.285,65.54371906,64.42042549,67.56156165
4.74945577798202,3.87313958169878,3.07767145643256,0.000850371001367442,-0.00249717769956735,-0.0026140464928602,0.112216422694969,240.13530077447,784.362839648973,603.342615933487,1.00653924320208e-05,-7.23318868344951e-05,-0.0001382940066444,0.00180995414337929,2.74890954137789,4.37427107102293,2.11722653176525,3.19314492180993,3.15330742771329,3.07390243368581,7.47101717993284,5.6046524975067,7.66894518431525,7.41339347435649,0.095052088965309,0.0919404359732564,0.102642940760198,0.117175272877715,15.072,35.186,23.049,0.449,0.428,0.532,0.264,19.613,50.707,33.62,0.918,0.844,1.026,0.269,65.54371906,64.49941721,67.95579535
4.83003952939274,3.97358720167024,3.1967800502686,3.34093485244298e-05,-0.0039944444693348,-0.00436519549643594,0.113407162154287,250.777058664337,800.724519499119,646.579643170856,-9.85213524580969e-06,-9.48336545535194e-05,-0.000189346585812789,0.00188408869778377,2.71638595873921,4.3645971042936,2.10225666133997,3.13566590635852,3.11288673848025,3.08237559590154,7.72653586353339,5.69216309341417,7.71951049435165,7.57213094341157,0.0950437426101789,0.09187381304435,0.102927838579124,0.118565752219165,15.927,35.465,23.17,0.443,0.387,0.43,0.27,20.007,52.208,33.316,0.922,0.773,0.912,0.275,65.54371906,64.58122094,68.34855283
4.87071418138809,3.99719927330074,3.25591918494988,0.000429491803352134,-0.00290960613975745,-0.00324757505566734,0.111910036245356,253.335230881644,811.674586562828,666.428634382663,1.47211524365931e-05,-4.94430536108702e-05,-0.000119484540893633,0.00181082147885552,2.72569533671674,4.43643396376661,2.09886340953257,3.1495691959206,3.12081825370268,3.11911017714738,7.77955348854024,5.71994675300707,7.74522868505547,7.64516489949695,0.0940087100689483,0.0907335971237622,0.101902995983482,0.116983860487638,15.476,35.795,22.46,0.433,0.393,0.453,0.282,19.651,52.029,32.943,0.874,0.772,0.902,0.287,65.54371906,64.66751133,68.74082317
