flute1TestX_1,flute1TestX_2,flute1TestX_3
0.000404156224558016,-0.00355245766681975,8.21121138618139
0.000790407514371868,-0.00271615662837201,8.31570432659462
0.000408670944004523,-0.00317498531467578,8.32033781254695
0.000987493126218548,-0.00254206754257199,8.41068671462781
0.000448712180090281,-0.00348514473486863,8.44836182580915
0.000236425735504802,-0.0035533943051532,8.46948279766967
0.000895416931890515,-0.00257268345912529,8.41113042193324
0.000642408045636862,-0.00294938241815273,8.44576680309769
0.016296022814305,0.0261484776947822,8.16553275726913
-0.00144739042702103,-0.00620622988965438,8.49018463796832
-2.68797411109233e-05,-0.00380689673979739,8.54668152460945
0.000954869856306786,-0.00221090793159204,8.66398511147042
0.000189965297334624,-0.00370243372881051,8.68785871836338
0.000904877206690707,-0.00248503130025531,8.80043651817595
0.00118456029011785,-0.00195669990933814,8.84771448776063
0.000203842702129389,-0.00405982975714556,8.92776843164446
0.000613835069657776,-0.00305855714396245,8.98604582258086
0.00160050378292695,-0.00179981688902656,9.10712677474162
0.00035414095692605,-0.00355706082450282,9.1735884088725
-0.00672178975065097,-0.0183493203909967,8.30618505541847
0.000582669241067771,-0.0030831519412745,9.26880813122156
0.000569664485717672,-0.00321238317969626,9.30394903586287
0.00126136250079489,-0.00212866448031831,9.3990130045332
0.000447663453716704,-0.00320844637736485,9.44065031561443
0.00095793100321863,-0.00272978376172991,9.52043876422324
0.000759471146227146,-0.00302905526250257,9.51876891172939
0.000813017418822478,-0.00293108185305079,9.61244199922017
0.0018033154760536,-0.000708150736900202,9.74914063412506
0.000587841804207444,-0.00345167984054829,9.74022145772751
-0.00373142146449519,-0.00984329211830716,8.39529556348388
4.97015176835266e-05,-0.00397951377663231,9.8360847862812
0.000440661762027877,-0.00369662108023454,10.0153454765634
0.000987488613590811,-0.0022542858444161,9.90214219347788
0.000597235887904964,-0.00319545114973944,9.94263263000619
0.000940728798043402,-0.00271012492769863,9.97476667258741
0.000782166857892157,-0.00288016991749985,10.0549784689214
0.000417552598150568,-0.00335270469001122,10.1711556932575
0.000829031039332875,-0.00311162598036315,10.3547941408081
0.000890941201103322,-0.0024893399120611,10.5221846944442
0.000698931632685578,-0.00314954411168924,10.7060142843487
0.0145000839196367,0.0244603831271634,9.79520613384504
-0.00165425146920252,-0.00568756401443937,10.8464324713101
-0.00126377098446537,-0.00477616418953889,10.9614935128608
0.000197850508503865,-0.00275615455607639,11.0705680013094
-0.000883245900004056,-0.00489316659789886,11.0768158413777
-0.000202685770320331,-0.00354845826977556,11.1921305340671
-0.000307444335476363,-0.00386545621299625,11.1572217500272
0.000162350135185578,-0.00294396398692749,11.2205859179419
-0.000541782864623448,-0.00429637277994676,11.3599011629783
-0.000305353260869574,-0.00358025815217389,11.3442411911231
-9.41901648897132e-06,-0.00394443281040871,11.4634263960084
-0.00800840531168369,-0.0203410363062138,10.4150772587853
-0.000348687892756226,-0.00366259709411594,11.5870473605416
-0.000338420054656485,-0.00417565103515379,11.5845705236929
6.33517746966294e-05,-0.00316029415112813,11.7526341825467
-0.000500459788952307,-0.0043482924075642,11.8351349457813
-0.00033259139902411,-0.00395672201587647,12.0424983932343
0.000338025219647655,-0.00283251240497108,12.1307517321437
-0.000325882984629104,-0.00414042663560331,12.2772901768245
-0.00051902514077102,-0.00393731422094563,12.3795586504189
0.000304535273336489,-0.00254614488108676,12.5702042238773
-0.000518287548080206,-0.00444324828732044,12.6048330928375
-0.00465392280880573,-0.0110302321560206,10.6324367463575
0.000242394303353717,-0.00282046367204219,12.7625671104272
-3.29610795208978e-06,-0.00346010298061029,12.8948078423696
-0.000633714847197329,-0.00466734144277749,13.0066969830684
-0.000249167288545899,-0.00376396043027978,13.07661422708
-2.02934563956936e-05,-0.00336589206557257,13.2477103619963
-0.000183800736495692,-0.00374198526098261,13.3623554797919
0.000148306916590444,-0.00315268922897698,13.6308385825517
-0.000451900232124176,-0.00436368394702112,13.7504728414729
7.36766419105506e-06,-0.00364258864860928,13.9762934232561
0.0130155131156342,0.0212620897668028,11.9679467640823
-0.0014653240997734,-0.00551493780087179,12.5589391613355
-0.000227116098049501,-0.0038985410929285,12.6047247877643
-0.000453108861335461,-0.00458972130588101,12.7269993766352
0.000161345968285157,-0.00384324649079687,12.7817117173703
0.00051297102735268,-0.00293509253318408,12.9274508620807
-6.26148834331233e-05,-0.00419898720585292,12.9595617322148
0.00071149126441703,-0.00274491278077033,13.0668786671464
0.000372911509900992,-0.00343628057658705,13.1062812226995
-7.17689412385854e-05,-0.004009721507926,13.1862650885904
0.000540047234850037,-0.00334339917998841,13.2254529130432
-0.00544687734625624,-0.0155909448729325,12.2301964007007
4.72112378672729e-05,-0.0039341090386199,13.3499291626661
0.000277723673432254,-0.0037316100846455,13.3674298079548
0.000696268656716418,-0.00306566254095377,13.477741772843
-8.62301989997677e-05,-0.00418066976414,13.533686533272
0.000183351758588216,-0.00391701811134311,13.6402269308985
0.000580092569415689,-0.00315829188037881,13.6719720471312
0.000302351282517736,-0.00387728306348916,13.8106633754775
6.69636357018048e-05,-0.00414579389924291,13.8346049068142
0.000687808607562668,-0.00308288544942363,13.9616341353527
2.64110067859475e-05,-0.00409341932195213,14.0003222661672
-0.0042392072088472,-0.0107773358212352,12.3702518044872
-0.000101962282688768,-0.00450654549093455,14.2020399188523
0.000126197072886668,-0.0037510270373555,14.2135689172774
0.000655642147771191,-0.0032185184508419,14.3386326322714
-0.000222804742075677,-0.00456655061778959,14.3707549548319
0.000597282967345539,-0.00335739219478895,14.493862901354
0.000243112148554631,-0.00390550163579361,14.5903444585501
0.000196410144880592,-0.00418076988926886,14.9239098371655
0.000323633950566792,-0.00380043997200179,14.8940166989374
0.000739194119199026,-0.00313895939663564,15.1491529699682
0.010652312628675,0.0171493925855902,14.1056451863601
-0.00122446055600029,-0.0057826668364748,14.8215143457536
0.000285233112275317,-0.00365557735285685,14.9421111829259
0.000290272851296031,-0.00397068667576171,14.9762233287858
7.18663687781361e-05,-0.00420497431393873,15.136596239688
0.000118588620697503,-0.004189212184635,15.216658807471
0.00048628437991223,-0.00356889611746642,15.327951897653
0.000687281048963136,-0.00342224224060273,15.3518391796104
0.000379017464963108,-0.00385699395075944,15.5593665093287
-0.000242052421024839,-0.0048769666986769,15.7313608530819
0.00141925491266376,-0.00160522652838429,15.8306376910479
-0.00467809516025771,-0.0149227475606046,14.4472357438963
0.000317994336650613,-0.00392349015287402,15.8435070837393
-0.000599572779981699,-0.00546630830262198,16.0248363465646
0.000302443329405919,-0.00387211074364375,16.1221476369625
0.000580020818276447,-0.00330941958827085,16.328097518625
-2.29198057165454e-05,-0.00469049840904226,16.2649396209925
0.000690973786350326,-0.00316737422134857,16.3104069235704
-2.68820866311666e-06,-0.00451334795500882,16.3329998683142
0.0004782387814625,-0.00359541143331474,16.4325142224701
-0.000132936336568398,-0.00482417892129006,16.6646245516739
-0.00305077321810335,-0.00933484179326682,14.6427587069306
0.000893453570779576,-0.00322473196438309,16.5357905460658
0.000208875766522814,-0.00423751987281398,16.7221086804451
0.000598882193376906,-0.00351327167798429,16.7971538668099
-0.000182793985770142,-0.00459527310302757,17.0657280805175
0.000416082387863996,-0.00374310702773579,17.1363202090657
0.000769934420410227,-0.00303296728302076,17.2821255114161
9.01889951499999e-05,-0.00462590880551793,17.3801645722812
0.00127517923429654,-0.00214036228983184,17.4467520243467
-0.000365397996261758,-0.00556563538876432,17.5923468750141
0.00082213711988211,-0.00276364694859595,17.8505655262751
0.0090069613169174,0.0138248296069814,17.5448546358731
-0.00113214999112721,-0.00562115455492712,17.6064295477607
-4.73187555162031e-07,-0.00410310028846244,17.7933428835321
0.000297376637326019,-0.00371831620531772,18.0292468436815
0.000146107838901158,-0.0040328110431401,18.1865690764788
-8.00702434408468e-05,-0.0047723138935521,18.4110214870318
0.000859586237013026,-0.00298300096435524,18.6464354518822
-6.07128885815889e-05,-0.00459329597248884,18.7277304242216
0.000950474327183381,-0.00294146552312488,18.9528320131037
0.000600983138403329,-0.00361627134983719,19.1546240609709
0.000363787322514769,-0.00356432233732325,18.9747263371958
-0.00356946618375073,-0.0117564247233547,17.4706262421738
-8.33003498523751e-05,-0.00470712488683253,18.9710525460971
0.000510648939652995,-0.00352370775890293,19.0128718626096
0.000635131261006668,-0.00388853394492906,19.2889561462187
0.000456463587727927,-0.00372674873530591,19.3447317893148
0.000534671532846707,-0.0036745089830169,19.5292212079291
0.00069680292189924,-0.00403845681511161,19.5669774080425
0.000714971187388857,-0.00329919179147585,19.8863000559424
0.000602446177279664,-0.00351228772137223,20.0965811944439
0.000795931271977897,-0.0031581408678801,20.185354821834
0.000152685905699251,-0.00446787639846818,20.3504133773065
-0.00263973332119779,-0.00852760535177938,17.4601976745245
0.000567915382026867,-0.00365430684019538,20.3626195056069
6.63982896652224e-05,-0.00454756186317324,20.5057328648107
0.00113442153363494,-0.00223843408279719,20.6266483597425
0.00062849603021134,-0.00348108833632865,20.7777527083285
0.000817913067998349,-0.00355910002592406,20.8830784998613
0.0011826122560393,-0.00251989900368499,21.0945578772577
0.000345790694501319,-0.0044241824714604,21.3113324600901
0.000914263359959255,-0.00306808257064356,21.4332937098564
0.000515772619551226,-0.00376057914056851,21.6193840740893
0.00747378287135751,0.0112949715707178,19.4188574671286
0.000208140522326735,-0.00372123047859515,19.7337564564251
0.000556289769946161,-0.00380702851652436,19.7607704809557
1.8468376533539e-05,-0.00380785540966505,19.9373471120484
0.00103454118755719,-0.0026769420356829,19.9560040005075
0.000292494451238851,-0.00440015400643205,20.1255669565612
0.00124855383890037,-0.00246556867225184,20.1888437919341
0.000496664340164799,-0.00370656164172476,20.2219176101085
0.000984236051307614,-0.0031610479082627,20.0483563567965
0.000646470774663825,-0.00330177027210576,19.9571907683252
0.00114358944196611,-0.00242882737777454,19.5912819125352
-0.00373408490175473,-0.011252503332469,19.6669947044453
0.00101186851934315,-0.00291156771690039,19.6129787120929
0.000582149178485463,-0.00377925351606401,19.5350853137497
-9.66216339238404e-05,-0.004633122735466,19.5962974027275
0.00163345772276326,-0.00180808227905706,19.6587999044325
0.000718752134494808,-0.00343378854043813,19.753042503199
0.000480101982744901,-0.0040152655421248,19.7384117098045
0.000748579183212515,-0.00342230591278369,19.8481136744508
0.00078601180856828,-0.00328965134223453,19.7178948973691
0.00110681474325089,-0.00237960043019377,19.7940428735486
0.000781106484669665,-0.00305035777645014,19.6408697547783
-0.00279892594502435,-0.00871501307726971,19.8199979931153
0.000461981824234055,-0.00354224064422285,19.5452901328299
0.000810088451953874,-0.00330706246405784,19.4481341886428
0.000847110116873629,-0.00341036796932065,19.5704800812637
0.000360679409789034,-0.00402167823539899,19.7497311697748
