T_X_1,T_X_2,T_X_3,T_X_4,T_X_5,T_X_6,T_X_7,T_X_8,T_X_9,T_X_10,T_X_11,T_X_12,T_X_13,T_X_14,T_X_15,T_X_16,T_X_17,T_X_18,T_X_19,T_X_20,T_X_21,T_X_22,T_X_23,T_X_24,T_X_25,T_X_26,T_X_27,T_X_28,T_X_29,T_X_30,T_X_31,T_X_32,T_X_33,T_X_34,T_X_35,T_X_36,T_X_37,T_X_38,T_X_39,T_X_40,T_X_41,T_X_42
3.15822522353843,2.95102600261213,2.04625084255038,-0.00939853318598218,-0.020093740010412,-0.0252787722967604,0.11623573144334,142.224826063079,608.990248193176,131.589094062542,-0.000254434760971423,-0.000803908321278847,-0.00093160169121556,0.00198093405931206,2.60845010065957,4.27854164822391,2.14015305626939,3.31436294817014,2.81453290443646,3.02654955307499,7.84610205834943,4.50518561763005,6.93979267280996,4.61376172116613,0.0838806929786944,0.110669251111976,0.114406537752437,0.120619551480832,13.792,32.213,14.863,0.351,0.412,0.587,0.307,19.262,45.114,23.16,0.81,0.86,1.109,0.312
3.24596669969453,3.15592365540827,2.18416680745365,-0.00685743834671951,-0.0120720205290242,-0.0148258000885817,0.12264294291963,148.253429420587,643.218003180874,149.459290760439,-0.000195285402096737,-0.000567612902158377,-0.000590381130000414,0.00229740707918497,2.59631295926408,4.36513328282687,2.12863363520908,3.32902332893062,2.80101308217874,3.08867893401452,6.2641309850521,4.57349225238315,7.03316279647009,4.7776121687889,0.0829175486314815,0.110772968539779,0.114878424333386,0.12711654057999,13.819,31.165,15.173,0.416,0.463,0.533,0.274,19.091,45.189,24.075,0.872,0.989,1.064,0.279
2.5589540767315,2.81262283916611,1.98504150257911,0.0211057733019501,0.0279277574675959,0.0374469949783518,0.126967397984964,93.1572394646045,446.776138171272,146.745538992482,0.000372059438367582,0.0008635165523813,0.00168893667398901,0.00260841269829623,2.62404318824025,3.72858227906065,2.03516689551526,3.37944154686315,2.78486051853315,3.29669367130528,6.73627480149694,3.86738631176289,6.48485083126773,4.79700368139561,0.0860911163136339,0.114934165893785,0.12275436384539,0.132011300294123,12.668,26.342,13.905,0.419,0.424,0.608,0.301,17.251,48.864,22.673,0.82,0.887,1.138,0.306
2.72114350589127,3.2895217856115,2.32902148179622,-0.00254608169661417,-0.00613641991383527,-0.00739580049615545,0.12183571131609,100.719192180224,507.197851625568,196.568332328269,-0.000115266474070622,-0.000422098901842539,-0.000237934459793588,0.00224933290074629,2.55276362919858,3.75124320104918,1.9701675424275,3.35149545760818,2.9206850637282,3.85872937931207,6.73754807145171,3.98791504289744,6.6517210029721,5.21313561536172,0.0837663170806089,0.113753051713645,0.120875449450525,0.126204427485851,13.205,26.531,15.427,0.43,0.472,0.709,0.292,17.68,38.708,24.357,0.85,1.019,1.478,0.297
2.79474651642712,3.34116031283671,2.41561024161295,-0.000941742608250985,-0.00414582610442499,-0.00449142118815857,0.120127718830467,105.282920801071,511.322436749466,214.372391209244,-7.77241044523986e-05,-0.000358998194523073,-0.000127826383745459,0.00222472092636578,2.57151075721015,3.79906790251442,1.98086380495974,3.2947803701294,2.86252392856079,3.66492947878696,8.09170614719728,4.05181864683408,6.66697363173258,5.34971408578543,0.0843461955504609,0.115166984262473,0.120500942978117,0.124941577961326,14.361,27.242,15.22,0.379,0.468,0.769,0.313,19.586,39.63,23.761,0.835,0.977,1.413,0.318
2.85155721488465,3.49349634643137,2.54176282402586,-0.00025947187665552,-0.00391346522716061,-0.00428424763888128,0.11835008951243,109.700006527118,535.826204127974,233.073348762802,-5.83242487029831e-05,-0.000360267534416618,-7.29238715770638e-05,0.00208490103003708,2.54918240615081,3.81654970518724,1.98643982454903,3.26405799493568,2.78436405292409,3.53594313547616,6.83565833951183,4.11357534714552,6.75099349922823,5.47705115954991,0.0847490177272621,0.115806121794686,0.121325760549085,0.122808953134036,13.636,28.877,15.555,0.375,0.424,0.71,0.282,18.449,41.612,23.945,0.796,0.949,1.321,0.287
2.92998076395994,3.58308180912879,2.65973828753106,-9.72993714369917e-06,-0.00334958339424064,-0.00362987867270872,0.115674819105393,114.664131524909,553.427684972181,257.204085614934,-4.1280055803245e-05,-0.000334471827327876,-8.33080297105685e-06,0.00194918576466361,2.56293094029129,3.86258793855719,1.98160443643256,3.28730050583219,2.74387262296075,3.52519942338975,6.96718739642844,4.18316055663162,6.82368726057527,5.62407754286565,0.0835077601744597,0.116261237831393,0.121157347842959,0.120035207196054,13.349,28.283,16.789,0.372,0.426,0.697,0.271,18.529,41.194,25.08,0.815,0.987,1.277,0.276
2.99750407878028,3.72721101864453,2.7820227598681,0.000549338168796621,-0.00327015867505869,-0.00332928500306022,0.11477768135271,119.030253288493,578.219401824724,271.867119235643,-2.43724830636984e-05,-0.00033445122309512,-2.69434983876792e-06,0.00188971778266011,2.57430941253647,3.8600112052605,1.94171592120286,3.3300492042153,2.75433189732126,3.65152772437852,6.30026692577471,4.23719609454267,6.92179087781263,5.71749000581851,0.0823705605125101,0.116253739956287,0.120026005743873,0.119003626120038,13.834,27.99,16.539,0.373,0.462,0.828,0.264,18.835,40.345,24.954,0.838,0.994,1.459,0.269
2.64567931720856,3.05053960427679,2.15267214506807,-0.0105861159047124,-0.0219781868317492,-0.0277685284100765,0.125251326229671,97.9895395929435,476.827408086079,172.677455191452,-0.000266383682645339,-0.000982193932086082,-0.00101903400130569,0.00254573386674265,2.58135165786439,3.64865314498052,2.00870928399549,3.44329716148569,2.77687905284529,3.51251743443093,7.88842271800746,3.94078229459146,6.55967815887231,5.04011655178801,0.0835763686970715,0.114301984034419,0.121275011328142,0.130471775632951,12.378,26.888,14.346,0.464,0.416,0.648,0.331,17.09,39.425,23.343,0.918,0.948,1.271,0.336
2.63267837626853,3.18380031590817,2.23935933641024,-0.00633361180729604,-0.0113779804703015,-0.014244888176726,0.124345111412409,95.8459158521043,488.914224031302,178.283215114441,-0.000182089322559588,-0.000614304611528827,-0.000556560616253753,0.00243855462731987,2.59668014078954,3.72710121570285,2.00315754591335,3.44359683981622,2.90254269897011,3.77816936897024,7.2534333180506,3.91602592978257,6.58746360190717,5.05041617396038,0.0817858450551392,0.111262305515484,0.118996810415691,0.129141292765103,13.415,26.931,15.296,0.491,0.485,0.707,0.283,17.657,39.393,23.31,0.946,1.079,1.387,0.288
3.82609128195303,3.03092183458111,2.99181778738898,0.0190386150764866,0.0255463367231021,0.0339170350701907,0.120577428611835,190.635549549889,551.212057192222,304.765680780788,0.000348190695513922,0.000876511323022599,0.00169304212710039,0.00222922218998244,2.43711390700329,3.98470347900732,2.03407057487941,3.35802288279152,2.98261825340254,3.82033092419409,7.63213815730625,5.04723337373292,6.85257412207263,5.88691839581798,0.0897959413510926,0.124076467192903,0.126675128361453,0.125299905714035,14.496,31.851,16.549,0.435,0.519,0.738,0.32,19.067,53.197,25.325,0.871,1.084,1.387,0.325
4.04648610654391,3.54838951916402,3.38005713124338,-0.00223932642771016,-0.00588050348934925,-0.00705433611019766,0.117295603602616,210.098195388108,636.402609097806,400.680684169527,-9.79165168941134e-05,-0.000504675348140231,-0.00019021868403577,0.00198939369462284,2.4314964686113,4.13931309777625,1.98682032484198,3.28289359508903,2.75932389261863,3.5320255942543,6.49438303497939,5.23394504901477,7.08734701928108,6.40443401974107,0.0874136583292396,0.123670105248694,0.121720792801833,0.121375528475978,14.433,32.562,17.752,0.398,0.501,0.741,0.294,18.926,46.794,25.95,0.87,1.114,1.445,0.299
4.13938197111324,3.60974946231159,3.46641526441484,-0.00065159160338459,-0.00389904700150237,-0.00427965277428958,0.114434374614712,219.604264865654,655.409849817221,439.80209892937,-6.09946670624178e-05,-0.000452717764120313,-8.74583756193132e-05,0.00181918713063456,2.4330936916782,4.26444321373187,1.98499446946826,3.36416994627198,2.7809673808026,3.64331444915177,5.97981250016437,5.32025482227786,7.13840924360825,6.60171866250267,0.0863698603006454,0.124444988155824,0.121393815020172,0.11815386735729,14.64,31.477,17.793,0.445,0.471,1.027,0.254,19.232,45.756,26.152,0.908,1.041,1.787,0.259
4.18686188973288,3.77294155959825,3.60688391849858,-0.000185049853613531,-0.00379741574214051,-0.00421691231884385,0.114568084552458,223.482715926758,683.864945082835,468.794153076571,-6.26223022595128e-05,-0.000460585204141756,-9.33108133743784e-05,0.00185842779124537,2.42112184535895,4.29494726271459,2.00341653549816,3.40750186675043,2.84468200106676,3.79076420660568,7.02339894293919,5.35621684982419,7.22931861065165,6.72382630418494,0.0860287161481606,0.125131487400587,0.121655642922717,0.11855120204462,14.726,32.047,18.511,0.419,0.525,0.816,0.278,19.169,45.991,27.034,0.933,1.109,1.545,0.283
4.25449443353578,3.87651061235673,3.72838437371569,-9.31823370930318e-05,-0.00349658888533724,-0.00391390474450886,0.113798694004291,231.055094709679,696.533504580021,505.789310896444,-4.9174518726882e-05,-0.000466076921055757,-6.54372843600176e-05,0.00180335682499683,2.41812612259619,4.33608835245004,1.99055667683955,3.38700689185477,2.89573541345874,3.73298522048867,7.15085681069195,5.42336602662004,7.26166751484437,6.89009528236732,0.0873368097843234,0.126319866640843,0.122261197001545,0.117581739967446,15.723,31.834,18.874,0.486,0.51,0.864,0.27,20.336,45.088,27.626,0.941,1.064,1.535,0.275
4.32420041642126,3.94816377865751,3.80435939618919,0.000112241962659083,-0.00342106945376674,-0.00378344725559224,0.113244839253181,236.729094686891,716.492452469648,528.743177249982,-6.08116032491815e-05,-0.000477988053536617,-6.46199551662261e-05,0.00174610283581518,2.42210147862889,4.30826204571595,1.98672456336985,3.32637531221051,2.86010963470318,3.74619727746784,6.82790791462736,5.47540011463529,7.33963341384753,6.98633083646283,0.0894252328744804,0.129111227536117,0.124300471966946,0.11672648088388,14.726,32.645,20.025,0.494,0.523,0.749,0.256,19.343,46.788,28.141,0.946,1.086,1.538,0.261
4.38336604394099,4.00625146850592,3.89014865482117,0.000831996528570783,-0.00280230210569588,-0.00259685287534828,0.111617297766408,244.443154872783,723.554385450646,559.645257448437,-3.70395179052667e-05,-0.000451103543041155,3.83146348138081e-08,0.00170033677420655,2.40955765329882,4.34487853235106,1.9786744531804,3.25856662166172,2.80690733759755,3.62098127900686,7.6083698488774,5.54008626290092,7.36452736582614,7.11912251266321,0.0918981548639587,0.131164580088681,0.127083280539793,0.115288737415779,14.647,33.174,20.741,0.553,0.511,0.738,0.277,19.014,47.237,28.68,1.029,1.072,1.477,0.282
4.4575265940689,4.08486972581788,3.99222653242929,0.000174389881971565,-0.00359174029176083,-0.00391211560852002,0.111441581626829,253.225488762309,745.477980477737,590.017249769435,-4.32335162340483e-05,-0.000494444476830356,-3.40969070063696e-05,0.00169725612572675,2.41490391038217,4.36649417820204,1.97627033421357,3.2365233087518,2.76925201016406,3.45935542925042,7.24491842278307,5.61338001495835,7.43636647526078,7.2355623536741,0.0933503261703674,0.132870822995487,0.127698937622653,0.115188059329816,15.323,33.569,20.756,0.515,0.524,0.736,0.294,20.232,48.791,28.901,0.977,1.086,1.451,0.299
4.47876276054153,4.09220706344315,4.04411038056753,0.000223665045773147,-0.00357026687669791,-0.00397049517156356,0.110568860580324,253.373027667306,731.08500065278,603.505117556387,-3.36821480903129e-05,-0.000470477199470358,-3.02481089788383e-05,0.00165601788855124,2.42355334514246,4.39343068674902,1.97552908271754,3.26851771090648,2.75133867416266,3.52050222419541,7.04949200422055,5.61868491533916,7.38790952747625,7.2852552782036,0.0926642425376629,0.132641998719159,0.127403395538036,0.114254501857338,15.542,34.876,20.917,0.466,0.512,0.737,0.257,19.826,48.457,28.785,0.902,1.062,1.517,0.262
4.57304348243075,4.18378622774727,4.14809861071785,0.000310259314401605,-0.00325663357112192,-0.00361063106840456,0.110566057124065,265.659938030933,751.584006757965,650.699949020513,-2.91232052730607e-05,-0.000476713911441257,-1.61514977804363e-05,0.00162238712622759,2.40397432341067,4.43653685035782,1.9633316795915,3.35427254170781,2.79703969743818,3.68497011745255,6.58444621168944,5.71545799077177,7.45296071696333,7.46672324721138,0.0917316390087709,0.133197753511618,0.127623852017143,0.113933519211435,15,33.614,20.315,0.481,0.633,0.938,0.241,19.91,47.743,28.141,0.964,1.241,1.67,0.246
3.90699823734634,3.26297185233896,3.14360506055127,-0.00989872047783439,-0.0207353873271594,-0.0260034385445778,0.119572976601458,194.480194066672,583.754854265687,342.121652747425,-0.000281137105444135,-0.00114490787413466,-0.000998267493985977,0.00212236473912299,2.43276742310747,4.02946257451653,1.98723603456444,3.26282270413888,2.83635154165124,3.6239740778459,6.55748327061107,5.0901939654412,6.92068101565983,6.10980817802632,0.0886976974671505,0.124448969966873,0.123980083165033,0.123833858997564,14.272,31.638,17.4,0.57,0.579,0.745,0.274,18.968,46.464,25.954,1.017,1.114,1.461,0.279
3.93177379402941,3.38505889310554,3.24039648267139,-0.00586702926844863,-0.0104914395838756,-0.0132830577285784,0.117260735341801,195.287048426085,598.029980186365,355.923205944422,-0.00018374598767428,-0.000721590909874734,-0.000517972191060088,0.0019695796820478,2.42818290002669,4.06713118570235,1.99631833129519,3.24044105600017,2.77082230673227,3.58259749957106,6.3740477437175,5.10146618450381,6.96271212724098,6.17834250797116,0.0882961444585149,0.122949642076413,0.122041447336727,0.12116392706968,14.271,32.233,18.34,0.445,0.454,0.833,0.256,18.595,47.031,27.009,0.878,1.002,1.492,0.261
4.6375337670977,3.28389937760281,2.93378908663442,0.018750722181215,0.0251357974065266,0.0338009969290212,0.108870267093141,250.151509375697,563.986213891423,395.369492140642,0.000361300943319029,0.000879590722664193,0.00197239249647798,0.0015812531078078,3.19643011259164,4.60709923795312,1.90797022533536,3.55184500954094,2.86979920274141,4.02651375785095,6.50893065856163,5.58184010442648,6.80197923299927,6.50286386659049,0.0911367833730034,0.130803859787379,0.130857189396978,0.112539827716573,16.844,32.508,18.4,0.667,0.517,0.942,0.239,21.538,52.766,27.344,1.153,1.146,1.645,0.244
4.77972114304502,3.75593494342309,3.27241141766441,-0.00253843027662858,-0.00613919559439988,-0.00746681644245968,0.106712439610216,261.294404359425,644.804562036952,491.334153872366,-8.96676062677522e-05,-0.000666602407613904,-0.000136265283715536,0.00144491356523009,3.15589587987612,4.66298232003496,1.90471282030981,3.30235838037063,2.7572794778773,3.79549712505161,6.25924776281941,5.69375975199249,7.05241737125261,6.95110643520663,0.0930495695541929,0.133280083336112,0.127380989088916,0.109802212950144,16.896,32.798,19.595,0.507,0.485,0.803,0.228,20.915,46.681,28.819,0.976,1.107,1.571,0.233
4.84834844327148,3.89130217745655,3.39466657839347,-0.00111324691690599,-0.00468441262550393,-0.00499024276654323,0.10467481976285,268.869745676373,669.496092111995,525.964058465465,-2.69842942785263e-05,-0.000588300109452695,2.56419329275817e-05,0.00139145711325153,3.15996477682477,4.74293899695423,1.90927364962798,3.28129460590269,2.72159198487787,3.84561759682336,6.87850611942968,5.75556721598913,7.13382085568456,7.08227248027252,0.0927575055429794,0.134045607759846,0.127485445437344,0.108013084378878,16.112,33.363,19.629,0.506,0.517,0.926,0.241,21.076,47.557,29.371,0.969,1.077,1.589,0.246
4.90760141776592,3.92238953849525,3.45805449081008,0.000184350677823647,-0.00310435012971831,-0.00355350878795632,0.10305563269631,275.041438551117,672.28253185856,551.055781089718,-1.83413143110334e-06,-0.000493966622821282,9.27925695134649e-05,0.00132759021790835,3.1280133708217,4.6439822717896,1.90230461255298,3.33922043021133,2.71517889368168,3.78860857951656,8.62309531097212,5.80846736755379,7.16488042955686,7.19019064177617,0.0907530873435646,0.133848708577025,0.125998088703609,0.106296804564623,16.373,33.539,20.52,0.511,0.56,0.822,0.277,20.374,48.168,29.977,1.034,1.094,1.508,0.282
4.94213859247793,4.01106064590953,3.56438546361107,0.000193288860275154,-0.00312294471916676,-0.00327480149217615,0.103221146162942,282.258384456689,685.547753994732,578.853811068304,-8.06474406987851e-06,-0.000538184321059861,6.63975531918787e-05,0.00132308815779253,3.1093152965987,4.74292366278234,1.89616964989853,3.39589023960138,2.78221567436555,3.92506718818008,7.51700755185848,5.85830030647641,7.19952559399152,7.28670527910124,0.0902592535233655,0.133156693644553,0.124786848899877,0.106359375401712,16.34,34.973,20.145,0.499,0.544,0.769,0.254,20.656,48.022,29.86,1.004,1.094,1.471,0.259
5.00945384429985,4.09870830889007,3.6615880434931,-0.000180934710341659,-0.00372827732984075,-0.00433187355898444,0.101257379591354,289.786420883173,707.116157000306,615.725146697596,-3.2968793712511e-05,-0.00059998910204778,-1.58276444426257e-05,0.00124754874375727,3.08507670651906,4.78665251790986,1.89729383796469,3.43866553888507,2.85990431005538,3.96952533543733,6.46433355710654,5.9169023439438,7.26800964713135,7.42777182586485,0.0906204991035367,0.134494575126253,0.125134169407305,0.10440240679571,17.423,35.483,21.955,0.495,0.528,0.88,0.219,21.428,49.497,31.093,1.003,1.1,1.569,0.224
5.04690137301023,4.11094884032599,3.71696826395347,-2.65485112047091e-05,-0.00368641850372882,-0.00427752858158744,0.101915280892729,297.282770416148,704.623731611172,637.090741832421,-3.69119387524384e-05,-0.000608723056310741,5.99351578141321e-06,0.00126906669125039,3.07083636213633,4.79599173448335,1.90040453367344,3.43062503833627,2.85337452690642,3.89639416353944,6.79949581883709,5.96755023999128,7.2648481363123,7.50486536440092,0.0926229437041242,0.135819238303407,0.125925031400339,0.105006030526578,16.576,35.469,22.108,0.47,0.525,0.767,0.231,21.185,49.464,32.617,1.153,1.127,1.504,0.235
5.09785115025226,4.16691981931115,3.78477305513561,0.000814047102967153,-0.00274716762900494,-0.0031761033496658,0.102783387369992,304.794879592603,729.570174008019,670.333684332164,5.38795269667208e-06,-0.000532543414896817,0.000177203040003826,0.00129263904549548,3.05570668325343,4.80033596176246,1.91711672471618,3.43560366447623,2.84441060749042,4.0497545408876,6.42916626064652,6.0216049893312,7.35077590678482,7.62474436962316,0.0951934256745286,0.137859768276266,0.129404380924607,0.105811742785023,16.563,35.099,21.253,0.552,0.527,0.854,0.224,21.313,49.885,31.335,1.1,1.111,1.567,0.229
5.15520736296053,4.24733464390743,3.87251166730598,0.000509082689462446,-0.00312911666392677,-0.00322308528321179,0.102167173543755,314.534561698676,736.804522866361,692.043369481936,3.82209285440498e-07,-0.000594062528919395,6.14046259201419e-05,0.00131041837855496,3.03667678412975,4.80414893266599,1.89961397742044,3.35766960049861,2.76620666228975,3.73847884938613,7.1034529509673,6.08732760368277,7.37561989528112,7.69265132092028,0.0944023014224459,0.137957260827151,0.127791239082906,0.10560251289232,16.682,34.072,22.878,0.532,0.57,0.801,0.247,20.719,47.983,31.932,1.059,1.152,1.506,0.252
5.23746747690945,4.35089621009091,3.9820520250743,-0.000259449661916929,-0.00372291796976656,-0.00405506120194129,0.102241415520319,328.844893112803,768.179919287256,735.717413342425,-3.46420041318727e-05,-0.000638870306831514,4.07691328180277e-05,0.0012920137529231,3.00446434167529,4.82617610167743,1.90832656797989,3.42559028387177,2.7384287888162,3.78639333123984,7.52154986097005,6.1825625440997,7.48091232351115,7.83959919351228,0.0941545586830033,0.139308278687825,0.12801188482501,0.105410197816553,17.432,35.65,22.135,0.529,0.549,0.857,0.251,21.803,49.96,32.891,1.345,1.121,1.599,0.256
5.27056764297588,4.43036153579193,4.07218798746965,0.000686407474382162,-0.00304489743730249,-0.00315917310537566,0.102488446855536,335.164787159679,783.613290141466,757.194349703487,6.74441620088821e-06,-0.000578641868778204,0.000162187236163625,0.00132045326774986,3.00939321900616,4.86223282963984,1.9165714208107,3.46956166256251,2.78108831143197,3.87013717701474,7.32141212066914,6.22124043625676,7.53008970442285,7.9010716866159,0.0928612606205596,0.13856268926312,0.127145058483455,0.105897932389237,17.12,34.586,22.803,0.598,0.563,0.931,0.23,21.667,50.005,32.573,1.09,1.174,1.686,0.235
5.3026450003879,4.47557707174378,4.1250193084376,-0.000518881744376528,-0.004145349500518,-0.00468529665445153,0.101682179740516,341.550196579355,788.227372978089,773.124214049161,-5.03073290055535e-05,-0.000730793570386119,-1.00809223418481e-06,0.00126793728687472,2.97872914737594,4.91631797984759,1.91343315251491,3.54499914550791,2.86197497467167,4.00894765905254,7.01674520175058,6.26201172782894,7.54501272921131,7.94376286516024,0.0929824266569982,0.139188080207707,0.128080198526747,0.104825064485988,17.862,36.558,23.094,0.535,0.573,0.916,0.224,22.608,50.233,32.385,1.11,1.221,1.646,0.229
5.37265000844553,4.55047170750192,4.22729393611533,-2.37387640320159e-06,-0.00371227248448989,-0.00397123500919881,0.1014448096562,354.657189699028,803.041885948955,815.706680977935,-2.31415613532922e-05,-0.000701834356177335,1.50456779151897e-05,0.00124969126928889,2.95213196582638,4.92543642359451,1.91509965061666,3.5571393207364,2.90094558040539,4.02058733077515,7.16587459564441,6.3446940874439,7.59524279865271,8.07646867874945,0.0954674601420131,0.141188022375734,0.129042036809246,0.104466340670969,17.705,36.825,23.959,0.639,0.549,0.87,0.226,22.467,50.732,32.864,1.313,1.213,1.624,0.231
5.4475680460683,4.63438428860202,4.30192930509734,0.00113330412999138,-0.00227734048815208,-0.0023325028632964,0.101268688998098,367.003859874169,833.427254188751,857.315851391384,2.77850664604212e-06,-0.000619826087856434,0.000107972227571605,0.00125505295367618,2.92150111125492,4.91780148718523,1.90977039077488,3.40975796932591,2.87252698230742,3.83093189986073,7.48405317397907,6.42417725346003,7.69157236915862,8.2101578270406,0.0970376035861572,0.143330803295603,0.130292306672093,0.104402311313859,17.018,36.227,23.222,0.51,0.582,0.758,0.229,21.655,50.032,32.163,1.005,1.258,1.386,0.234
